county_fips,year,fema_disaster_any,fema_disaster_count,fema_disaster_cum,fema_disaster_flood,fema_disaster_hurricane,fema_disaster_fire
37057,2019,1,2,6,0,1,0
37057,2020,1,1,7,0,1,0
37057,2021,1,1,8,0,0,0
37057,2022,1,1,9,0,1,0
37057,2023,0,0,9,0,0,0
37057,2024,0,0,9,0,0,0
37057,2025,0,0,9,0,0,0
37059,2010,0,0,0,0,0,0
37059,2011,0,0,0,0,0,0
37059,2012,0,0,0,0,0,0
37059,2013,0,0,0,0,0,0
37059,2014,1,1,1,0,0,0
37059,2015,0,0,1,0,0,0
37059,2016,1,1,2,0,1,0
37059,2017,0,0,2,0,0,0
37059,2018,1,1,3,0,1,0
37059,2019,1,2,5,0,1,0
37059,2020,1,1,6,0,1,0
37059,2021,1,1,7,0,0,0
37059,2022,1,1,8,0,1,0
37059,2023,0,0,8,0,0,0
37059,2024,0,0,8,0,0,0
37059,2025,0,0,8,0,0,0
37061,2010,1,1,1,0,1,0
37061,2011,1,2,3,0,1,0
37061,2012,0,0,3,0,0,0
37061,2013,0,0,3,0,0,0
37061,2014,0,0,3,0,0,0
37061,2015,0,0,3,0,0,0
37061,2016,1,2,5,0,1,0
37061,2017,0,0,5,0,0,0
37061,2018,1,2,7,0,1,0
37061,2019,1,2,9,0,1,0
37061,2020,1,1,10,0,1,0
37061,2021,1,1,11,0,0,0
37061,2022,1,1,12,0,1,0
37061,2023,0,0,12,0,0,0
37061,2024,0,0,12,0,0,0
37061,2025,0,0,12,0,0,0
37063,2010,0,0,0,0,0,0
37063,2011,0,0,0,0,0,0
37063,2012,0,0,0,0,0,0
37063,2013,0,0,0,0,0,0
37063,2014,0,0,0,0,0,0
37063,2015,0,0,0,0,0,0
37063,2016,1,1,1,0,1,0
37063,2017,0,0,1,0,0,0
37063,2018,1,2,3,0,1,0
37063,2019,1,1,4,0,1,0
37063,2020,1,1,5,0,1,0
37063,2021,0,0,5,0,0,0
37063,2022,1,1,6,0,1,0
37063,2023,0,0,6,0,0,0
37063,2024,0,0,6,0,0,0
37063,2025,0,0,6,0,0,0
37065,2010,1,1,1,0,1,0
37065,2011,1,2,3,0,1,0
37065,2012,0,0,3,0,0,0
37065,2013,0,0,3,0,0,0
37065,2014,0,0,3,0,0,0
37065,2015,0,0,3,0,0,0
37065,2016,1,2,5,0,1,0
37065,2017,0,0,5,0,0,0
37065,2018,1,1,6,0,1,0
37065,2019,1,1,7,0,1,0
37065,2020,1,1,8,0,1,0
37065,2021,1,1,9,0,0,0
37065,2022,1,1,10,0,1,0
37065,2023,0,0,10,0,0,0
37065,2024,0,0,10,0,0,0
37065,2025,0,0,10,0,0,0
37067,2010,0,0,0,0,0,0
37067,2011,0,0,0,0,0,0
37067,2012,0,0,0,0,0,0
37067,2013,0,0,0,0,0,0
37067,2014,0,0,0,0,0,0
37067,2015,0,0,0,0,0,0
37067,2016,1,1,1,0,1,0
37067,2017,0,0,1,0,0,0
37067,2018,1,1,2,0,1,0
37067,2019,1,2,4,0,1,0
37067,2020,1,1,5,0,1,0
37067,2021,0,0,5,0,0,0
37067,2022,1,1,6,0,1,0
37067,2023,0,0,6,0,0,0
37067,2024,0,0,6,0,0,0
37067,2025,0,0,6,0,0,0
37069,2010,0,0,0,0,0,0
37069,2011,0,0,0,0,0,0
37069,2012,0,0,0,0,0,0
37069,2013,0,0,0,0,0,0
37069,2014,0,0,0,0,0,0
37069,2015,0,0,0,0,0,0
37069,2016,1,2,2,0,1,0
37069,2017,0,0,2,0,0,0
37069,2018,1,1,3,0,1,0
37069,2019,1,1,4,0,1,0
37069,2020,1,1,5,0,1,0
37069,2021,0,0,5,0,0,0
37069,2022,1,1,6,0,1,0
37069,2023,0,0,6,0,0,0
37069,2024,0,0,6,0,0,0
37069,2025,0,0,6,0,0,0
37071,2010,0,0,0,0,0,0
37071,2011,0,0,0,0,0,0
37071,2012,0,0,0,0,0,0
37071,2013,0,0,0,0,0,0
37071,2014,0,0,0,0,0,0
37071,2015,0,0,0,0,0,0
37071,2016,0,0,0,0,0,0
37071,2017,0,0,0,0,0,0
37071,2018,1,1,1,0,1,0
37071,2019,1,1,2,0,1,0
37071,2020,1,2,4,0,1,0
37071,2021,0,0,4,0,0,0
37071,2022,1,1,5,0,1,0
37071,2023,0,0,5,0,0,0
37071,2024,0,0,5,0,0,0
37071,2025,0,0,5,0,0,0
37073,2010,1,1,1,0,1,0
37073,2011,1,2,3,0,1,0
37073,2012,0,0,3,0,0,0
37073,2013,0,0,3,0,0,0
37073,2014,0,0,3,0,0,0
37073,2015,0,0,3,0,0,0
37073,2016,1,2,5,0,1,0
37073,2017,0,0,5,0,0,0
37073,2018,1,1,6,0,1,0
37073,2019,1,1,7,0,1,0
37073,2020,1,1,8,0,1,0
37073,2021,0,0,8,0,0,0
37073,2022,1,1,9,0,1,0
37073,2023,0,0,9,0,0,0
37073,2024,0,0,9,0,0,0
37073,2025,0,0,9,0,0,0
37075,2010,0,0,0,0,0,0
37075,2011,0,0,0,0,0,0
37075,2012,0,0,0,0,0,0
37075,2013,0,0,0,0,0,0
37075,2014,0,0,0,0,0,0
37075,2015,0,0,0,0,0,0
37075,2016,0,0,0,0,0,0
37075,2017,0,0,0,0,0,0
37075,2018,1,1,1,0,1,0
37075,2019,1,1,2,0,1,0
37075,2020,1,2,4,0,1,0
37075,2021,1,1,5,0,1,0
37075,2022,1,1,6,0,1,0
37075,2023,0,0,6,0,0,0
37075,2024,0,0,6,0,0,0
37075,2025,0,0,6,0,0,0
37077,2010,0,0,0,0,0,0
37077,2011,0,0,0,0,0,0
37077,2012,0,0,0,0,0,0
37077,2013,0,0,0,0,0,0
37077,2014,1,1,1,0,0,0
37077,2015,0,0,1,0,0,0
37077,2016,1,1,2,0,1,0
37077,2017,0,0,2,0,0,0
37077,2018,1,2,4,0,1,0
37077,2019,1,2,6,0,1,0
37077,2020,1,1,7,0,1,0
37077,2021,0,0,7,0,0,0
37077,2022,1,1,8,0,1,0
37077,2023,0,0,8,0,0,0
37077,2024,0,0,8,0,0,0
37077,2025,0,0,8,0,0,0
37079,2010,1,1,1,0,1,0
37079,2011,1,3,4,0,1,0
37079,2012,0,0,4,0,0,0
37079,2013,0,0,4,0,0,0
37079,2014,0,0,4,0,0,0
37079,2015,0,0,4,0,0,0
37079,2016,1,2,6,0,1,0
37079,2017,0,0,6,0,0,0
37079,2018,1,2,8,0,1,0
37079,2019,1,2,10,0,1,0
37079,2020,1,1,11,0,1,0
37079,2021,0,0,11,0,0,0
37079,2022,1,1,12,0,1,0
37079,2023,0,0,12,0,0,0
37079,2024,0,0,12,0,0,0
37079,2025,0,0,12,0,0,0
37081,2010,0,0,0,0,0,0
37081,2011,0,0,0,0,0,0
37081,2012,0,0,0,0,0,0
37081,2013,0,0,0,0,0,0
37081,2014,1,1,1,0,0,0
37081,2015,0,0,1,0,0,0
37081,2016,1,1,2,0,1,0
37081,2017,0,0,2,0,0,0
37081,2018,1,3,5,0,1,0
37081,2019,1,1,6,0,1,0
37081,2020,1,1,7,0,1,0
37081,2021,0,0,7,0,0,0
37081,2022,1,1,8,0,1,0
37081,2023,0,0,8,0,0,0
37081,2024,0,0,8,0,0,0
37081,2025,0,0,8,0,0,0
37083,2010,1,1,1,0,1,0
37083,2011,1,3,4,0,1,0
37083,2012,0,0,4,0,0,0
37083,2013,0,0,4,0,0,0
37083,2014,0,0,4,0,0,0
37083,2015,0,0,4,0,0,0
37083,2016,1,2,6,0,1,0
37083,2017,0,0,6,0,0,0
37083,2018,1,1,7,0,1,0
37083,2019,1,1,8,0,1,0
37083,2020,1,1,9,0,1,0
37083,2021,0,0,9,0,0,0
37083,2022,1,1,10,0,1,0
37083,2023,0,0,10,0,0,0
37083,2024,0,0,10,0,0,0
37083,2025,0,0,10,0,0,0
37085,2010,0,0,0,0,0,0
37085,2011,1,1,1,0,0,0
37085,2012,0,0,1,0,0,0
37085,2013,0,0,1,0,0,0
37085,2014,0,0,1,0,0,0
37085,2015,0,0,1,0,0,0
37085,2016,1,2,3,0,1,0
37085,2017,0,0,3,0,0,0
37085,2018,1,2,5,0,1,0
37085,2019,1,1,6,0,1,0
37085,2020,1,1,7,0,1,0
37085,2021,0,0,7,0,0,0
37085,2022,1,1,8,0,1,0
37085,2023,0,0,8,0,0,0
37085,2024,0,0,8,0,0,0
37085,2025,0,0,8,0,0,0
37087,2010,1,1,1,0,0,0
37087,2011,0,0,1,0,0,0
37087,2012,0,0,1,0,0,0
37087,2013,0,0,1,0,0,0
37087,2014,0,0,1,0,0,0
37087,2015,0,0,1,0,0,0
37087,2016,0,0,1,0,0,0
37087,2017,0,0,1,0,0,0
37087,2018,1,1,2,0,1,0
37087,2019,1,1,3,0,1,0
37087,2020,1,1,4,0,1,0
37087,2021,1,1,5,0,1,0
37087,2022,1,1,6,0,1,0
37087,2023,0,0,6,0,0,0
37087,2024,0,0,6,0,0,0
37087,2025,0,0,6,0,0,0
37089,2010,0,0,0,0,0,0
37089,2011,0,0,0,0,0,0
37089,2012,0,0,0,0,0,0
37089,2013,0,0,0,0,0,0
37089,2014,0,0,0,0,0,0
37089,2015,0,0,0,0,0,0
37089,2016,1,1,1,0,0,1
37089,2017,0,0,1,0,0,0
37089,2018,1,1,2,0,1,0
37089,2019,1,1,3,0,1,0
37089,2020,1,1,4,0,1,0
37089,2021,0,0,4,0,0,0
37089,2022,1,1,5,0,1,0
37089,2023,0,0,5,0,0,0
37089,2024,0,0,5,0,0,0
37089,2025,0,0,5,0,0,0
37091,2010,1,2,2,0,1,0
37091,2011,1,3,5,0,1,0
37091,2012,0,0,5,0,0,0
37091,2013,0,0,5,0,0,0
37091,2014,0,0,5,0,0,0
37091,2015,0,0,5,0,0,0
37091,2016,1,2,7,0,1,0
37091,2017,0,0,7,0,0,0
37091,2018,1,1,8,0,1,0
37091,2019,1,1,9,0,1,0
37091,2020,1,2,11,0,1,0
37091,2021,1,1,12,0,0,0
37091,2022,1,1,13,0,1,0
37091,2023,0,0,13,0,0,0
37091,2024,0,0,13,0,0,0
37091,2025,0,0,13,0,0,0
37093,2010,0,0,0,0,0,0
37093,2011,1,1,1,0,0,0
37093,2012,0,0,1,0,0,0
37093,2013,0,0,1,0,0,0
37093,2014,0,0,1,0,0,0
37093,2015,0,0,1,0,0,0
37093,2016,1,2,3,0,1,0
37093,2017,0,0,3,0,0,0
37093,2018,1,2,5,0,1,0
37093,2019,1,2,7,0,1,0
37093,2020,1,1,8,0,1,0
37093,2021,0,0,8,0,0,0
37093,2022,1,1,9,0,1,0
37093,2023,0,0,9,0,0,0
37093,2024,0,0,9,0,0,0
37093,2025,0,0,9,0,0,0
37095,2010,1,1,1,0,1,0
37095,2011,1,2,3,0,1,0
37095,2012,0,0,3,0,0,0
37095,2013,0,0,3,0,0,0
37095,2014,0,0,3,0,0,0
37095,2015,0,0,3,0,0,0
37095,2016,1,2,5,0,1,0
37095,2017,0,0,5,0,0,0
37095,2018,1,2,7,0,1,0
37095,2019,1,3,10,0,1,0
37095,2020,1,2,12,0,1,0
37095,2021,0,0,12,0,0,0
37095,2022,1,1,13,0,1,0
37095,2023,0,0,13,0,0,0
37095,2024,0,0,13,0,0,0
37095,2025,0,0,13,0,0,0
37097,2010,0,0,0,0,0,0
37097,2011,0,0,0,0,0,0
37097,2012,0,0,0,0,0,0
37097,2013,0,0,0,0,0,0
37097,2014,0,0,0,0,0,0
37097,2015,0,0,0,0,0,0
37097,2016,0,0,0,0,0,0
37097,2017,0,0,0,0,0,0
37097,2018,1,1,1,0,1,0
37097,2019,1,2,3,0,1,0
37097,2020,1,1,4,0,1,0
37097,2021,1,1,5,0,0,0
37097,2022,1,1,6,0,1,0
37097,2023,0,0,6,0,0,0
37097,2024,0,0,6,0,0,0
37097,2025,0,0,6,0,0,0
37099,2010,1,1,1,0,0,0
37099,2011,0,0,1,0,0,0
37099,2012,0,0,1,0,0,0
37099,2013,1,1,2,1,0,0
37099,2014,0,0,2,0,0,0
37099,2015,0,0,2,0,0,0
37099,2016,0,0,2,0,0,0
37099,2017,0,0,2,0,0,0
37099,2018,1,1,3,0,1,0
37099,2019,1,1,4,0,1,0
37099,2020,1,1,5,0,1,0
37099,2021,1,1,6,0,1,0
37099,2022,1,1,7,0,1,0
37099,2023,0,0,7,0,0,0
37099,2024,0,0,7,0,0,0
37099,2025,0,0,7,0,0,0
37101,2010,0,0,0,0,0,0
37101,2011,1,3,3,0,1,0
37101,2012,0,0,3,0,0,0
37101,2013,0,0,3,0,0,0
37101,2014,0,0,3,0,0,0
37101,2015,0,0,3,0,0,0
37101,2016,1,2,5,0,1,0
37101,2017,0,0,5,0,0,0
37101,2018,1,2,7,0,1,0
37101,2019,1,1,8,0,1,0
37101,2020,1,1,9,0,1,0
37101,2021,0,0,9,0,0,0
37101,2022,1,1,10,0,1,0
37101,2023,0,0,10,0,0,0
37101,2024,0,0,10,0,0,0
37101,2025,0,0,10,0,0,0
37103,2010,1,2,2,0,1,0
37103,2011,1,2,4,0,1,0
37103,2012,0,0,4,0,0,0
37103,2013,0,0,4,0,0,0
37103,2014,0,0,4,0,0,0
37103,2015,0,0,4,0,0,0
37103,2016,1,2,6,0,1,0
37103,2017,0,0,6,0,0,0
37103,2018,1,2,8,0,1,0
37103,2019,1,2,10,0,1,0
37103,2020,1,2,12,0,1,0
37103,2021,0,0,12,0,0,0
37103,2022,1,1,13,0,1,0
37103,2023,0,0,13,0,0,0
37103,2024,0,0,13,0,0,0
37103,2025,0,0,13,0,0,0
37105,2010,0,0,0,0,0,0
37105,2011,1,1,1,0,0,0
37105,2012,0,0,1,0,0,0
37105,2013,0,0,1,0,0,0
37105,2014,0,0,1,0,0,0
37105,2015,0,0,1,0,0,0
37105,2016,1,2,3,0,1,0
37105,2017,0,0,3,0,0,0
37105,2018,1,2,5,0,1,0
37105,2019,1,1,6,0,1,0
37105,2020,1,1,7,0,1,0
37105,2021,0,0,7,0,0,0
37105,2022,1,1,8,0,1,0
37105,2023,0,0,8,0,0,0
37105,2024,0,0,8,0,0,0
37105,2025,0,0,8,0,0,0
37107,2010,1,1,1,0,1,0
37107,2011,1,2,3,0,1,0
37107,2012,0,0,3,0,0,0
37107,2013,0,0,3,0,0,0
37107,2014,0,0,3,0,0,0
37107,2015,0,0,3,0,0,0
37107,2016,1,2,5,0,1,0
37107,2017,0,0,5,0,0,0
37107,2018,1,2,7,0,1,0
37107,2019,1,2,9,0,1,0
37107,2020,1,2,11,0,1,0
37107,2021,0,0,11,0,0,0
37107,2022,1,1,12,0,1,0
37107,2023,0,0,12,0,0,0
37107,2024,0,0,12,0,0,0
37107,2025,0,0,12,0,0,0
37109,2010,0,0,0,0,0,0
37109,2011,0,0,0,0,0,0
37109,2012,0,0,0,0,0,0
37109,2013,1,1,1,1,0,0
37109,2014,0,0,1,0,0,0
37109,2015,0,0,1,0,0,0
37109,2016,0,0,1,0,0,0
37109,2017,0,0,1,0,0,0
37109,2018,1,1,2,0,1,0
37109,2019,1,1,3,0,1,0
37109,2020,1,1,4,0,1,0
37109,2021,0,0,4,0,0,0
37109,2022,1,1,5,0,1,0
37109,2023,0,0,5,0,0,0
37109,2024,0,0,5,0,0,0
37109,2025,0,0,5,0,0,0
37111,2010,1,1,1,0,0,0
37111,2011,0,0,1,0,0,0
37111,2012,0,0,1,0,0,0
37111,2013,0,0,1,0,0,0
37111,2014,0,0,1,0,0,0
37111,2015,0,0,1,0,0,0
37111,2016,0,0,1,0,0,0
37111,2017,0,0,1,0,0,0
37111,2018,1,2,3,0,1,0
37111,2019,1,2,5,0,1,0
37111,2020,1,1,6,0,1,0
37111,2021,0,0,6,0,0,0
37111,2022,1,1,7,0,1,0
37111,2023,0,0,7,0,0,0
37111,2024,0,0,7,0,0,0
37111,2025,0,0,7,0,0,0
37113,2010,0,0,0,0,0,0
37113,2011,0,0,0,0,0,0
37113,2012,0,0,0,0,0,0
37113,2013,1,1,1,1,0,0
37113,2014,0,0,1,0,0,0
37113,2015,0,0,1,0,0,0
37113,2016,0,0,1,0,0,0
37113,2017,0,0,1,0,0,0
37113,2018,1,1,2,0,1,0
37113,2019,1,1,3,0,1,0
37113,2020,1,1,4,0,1,0
37113,2021,0,0,4,0,0,0
37113,2022,1,1,5,0,1,0
37113,2023,0,0,5,0,0,0
37113,2024,0,0,5,0,0,0
37113,2025,0,0,5,0,0,0
37115,2010,1,1,1,0,0,0
37115,2011,0,0,1,0,0,0
37115,2012,0,0,1,0,0,0
37115,2013,1,1,2,1,0,0
37115,2014,0,0,2,0,0,0
37115,2015,0,0,2,0,0,0
37115,2016,0,0,2,0,0,0
37115,2017,0,0,2,0,0,0
37115,2018,1,2,4,0,1,0
37115,2019,1,1,5,0,1,0
37115,2020,1,2,7,0,1,0
37115,2021,1,1,8,0,1,0
37115,2022,1,1,9,0,1,0
37115,2023,0,0,9,0,0,0
37115,2024,0,0,9,0,0,0
37115,2025,0,0,9,0,0,0
37117,2010,1,2,2,0,1,0
37117,2011,1,2,4,0,1,0
37117,2012,0,0,4,0,0,0
37117,2013,0,0,4,0,0,0
37117,2014,0,0,4,0,0,0
37117,2015,0,0,4,0,0,0
37117,2016,1,2,6,0,1,0
37117,2017,0,0,6,0,0,0
37117,2018,1,1,7,0,1,0
37117,2019,1,1,8,0,1,0
37117,2020,1,1,9,0,1,0
37117,2021,0,0,9,0,0,0
37117,2022,1,1,10,0,1,0
37117,2023,0,0,10,0,0,0
37117,2024,0,0,10,0,0,0
37117,2025,0,0,10,0,0,0
37119,2010,0,0,0,0,0,0
37119,2011,0,0,0,0,0,0
37119,2012,0,0,0,0,0,0
37119,2013,0,0,0,0,0,0
37119,2014,0,0,0,0,0,0
37119,2015,0,0,0,0,0,0
37119,2016,0,0,0,0,0,0
37119,2017,0,0,0,0,0,0
37119,2018,1,1,1,0,1,0
37119,2019,1,1,2,0,1,0
37119,2020,1,1,3,0,1,0
37119,2021,0,0,3,0,0,0
37119,2022,1,1,4,0,1,0
37119,2023,0,0,4,0,0,0
37119,2024,0,0,4,0,0,0
37119,2025,0,0,4,0,0,0
37121,2010,1,1,1,0,0,0
37121,2011,0,0,1,0,0,0
37121,2012,0,0,1,0,0,0
37121,2013,1,1,2,1,0,0
37121,2014,0,0,2,0,0,0
37121,2015,0,0,2,0,0,0
37121,2016,0,0,2,0,0,0
37121,2017,0,0,2,0,0,0
37121,2018,1,1,3,0,1,0
37121,2019,1,1,4,0,1,0
37121,2020,1,2,6,0,1,0
37121,2021,1,1,7,0,1,0
37121,2022,1,1,8,0,1,0
37121,2023,0,0,8,0,0,0
37121,2024,0,0,8,0,0,0
37121,2025,0,0,8,0,0,0
37123,2010,0,0,0,0,0,0
37123,2011,0,0,0,0,0,0
37123,2012,0,0,0,0,0,0
37123,2013,0,0,0,0,0,0
37123,2014,0,0,0,0,0,0
37123,2015,0,0,0,0,0,0
37123,2016,1,2,2,0,1,0
37123,2017,0,0,2,0,0,0
37123,2018,1,2,4,0,1,0
37123,2019,1,2,6,0,1,0
37123,2020,1,1,7,0,1,0
37123,2021,0,0,7,0,0,0
37123,2022,1,1,8,0,1,0
37123,2023,0,0,8,0,0,0
37123,2024,0,0,8,0,0,0
37123,2025,0,0,8,0,0,0
37125,2010,0,0,0,0,0,0
37125,2011,0,0,0,0,0,0
37125,2012,0,0,0,0,0,0
37125,2013,0,0,0,0,0,0
37125,2014,0,0,0,0,0,0
37125,2015,0,0,0,0,0,0
37125,2016,1,2,2,0,1,0
37125,2017,0,0,2,0,0,0
37125,2018,1,2,4,0,1,0
37125,2019,1,1,5,0,1,0
37125,2020,1,1,6,0,1,0
37125,2021,0,0,6,0,0,0
37125,2022,1,1,7,0,1,0
37125,2023,0,0,7,0,0,0
37125,2024,0,0,7,0,0,0
37125,2025,0,0,7,0,0,0
37127,2010,0,0,0,0,0,0
37127,2011,1,2,2,0,1,0
37127,2012,0,0,2,0,0,0
37127,2013,0,0,2,0,0,0
37127,2014,0,0,2,0,0,0
37127,2015,0,0,2,0,0,0
37127,2016,1,2,4,0,1,0
37127,2017,0,0,4,0,0,0
37127,2018,1,1,5,0,1,0
37127,2019,1,1,6,0,1,0
37127,2020,1,1,7,0,1,0
37127,2021,0,0,7,0,0,0
37127,2022,1,1,8,0,1,0
37127,2023,0,0,8,0,0,0
37127,2024,0,0,8,0,0,0
37127,2025,0,0,8,0,0,0
37129,2010,1,2,2,0,1,0
37129,2011,1,2,4,0,1,0
37129,2012,0,0,4,0,0,0
37129,2013,0,0,4,0,0,0
37129,2014,0,0,4,0,0,0
37129,2015,0,0,4,0,0,0
37129,2016,1,2,6,0,1,0
37129,2017,0,0,6,0,0,0
37129,2018,1,2,8,0,1,0
37129,2019,1,2,10,0,1,0
37129,2020,1,2,12,0,1,0
37129,2021,0,0,12,0,0,0
37129,2022,1,1,13,0,1,0
37129,2023,0,0,13,0,0,0
37129,2024,0,0,13,0,0,0
37129,2025,0,0,13,0,0,0
37131,2010,1,1,1,0,1,0
37131,2011,1,2,3,0,1,0
37131,2012,0,0,3,0,0,0
37131,2013,0,0,3,0,0,0
37131,2014,0,0,3,0,0,0
37131,2015,0,0,3,0,0,0
37131,2016,1,2,5,0,1,0
37131,2017,0,0,5,0,0,0
37131,2018,1,1,6,0,1,0
37131,2019,1,1,7,0,1,0
37131,2020,1,1,8,0,1,0
37131,2021,0,0,8,0,0,0
37131,2022,1,1,9,0,1,0
37131,2023,0,0,9,0,0,0
37131,2024,0,0,9,0,0,0
37131,2025,0,0,9,0,0,0
37133,2010,1,2,2,0,1,0
37133,2011,1,3,5,0,1,0
37133,2012,0,0,5,0,0,0
37133,2013,0,0,5,0,0,0
37133,2014,0,0,5,0,0,0
37133,2015,0,0,5,0,0,0
37133,2016,1,2,7,0,1,0
37133,2017,0,0,7,0,0,0
37133,2018,1,2,9,0,1,0
37133,2019,1,2,11,0,1,0
37133,2020,1,2,13,0,1,0
37133,2021,0,0,13,0,0,0
37133,2022,1,1,14,0,1,0
37133,2023,0,0,14,0,0,0
37133,2024,0,0,14,0,0,0
37133,2025,0,0,14,0,0,0
37135,2010,0,0,0,0,0,0
37135,2011,0,0,0,0,0,0
37135,2012,0,0,0,0,0,0
37135,2013,0,0,0,0,0,0
37135,2014,1,1,1,0,0,0
37135,2015,0,0,1,0,0,0
37135,2016,1,1,2,0,1,0
37135,2017,0,0,2,0,0,0
37135,2018,1,2,4,0,1,0
37135,2019,1,2,6,0,1,0
37135,2020,1,1,7,0,1,0
37135,2021,0,0,7,0,0,0
37135,2022,1,1,8,0,1,0
37135,2023,0,0,8,0,0,0
37135,2024,0,0,8,0,0,0
37135,2025,0,0,8,0,0,0
37137,2010,1,1,1,0,1,0
37137,2011,1,2,3,0,1,0
37137,2012,0,0,3,0,0,0
37137,2013,0,0,3,0,0,0
37137,2014,0,0,3,0,0,0
37137,2015,0,0,3,0,0,0
37137,2016,1,2,5,0,1,0
37137,2017,0,0,5,0,0,0
37137,2018,1,2,7,0,1,0
37137,2019,1,2,9,0,1,0
37137,2020,1,2,11,0,1,0
37137,2021,0,0,11,0,0,0
37137,2022,1,1,12,0,1,0
37137,2023,0,0,12,0,0,0
37137,2024,0,0,12,0,0,0
37137,2025,0,0,12,0,0,0
37139,2010,1,1,1,0,1,0
37139,2011,1,2,3,0,1,0
37139,2012,0,0,3,0,0,0
37139,2013,0,0,3,0,0,0
37139,2014,0,0,3,0,0,0
37139,2015,0,0,3,0,0,0
37139,2016,1,2,5,0,1,0
37139,2017,0,0,5,0,0,0
37139,2018,1,1,6,0,1,0
37139,2019,1,2,8,0,1,0
37139,2020,1,1,9,0,1,0
37139,2021,0,0,9,0,0,0
37139,2022,1,1,10,0,1,0
37139,2023,0,0,10,0,0,0
37139,2024,0,0,10,0,0,0
37139,2025,0,0,10,0,0,0
37141,2010,1,2,2,0,1,0
37141,2011,1,2,4,0,1,0
37141,2012,0,0,4,0,0,0
37141,2013,0,0,4,0,0,0
37141,2014,0,0,4,0,0,0
37141,2015,0,0,4,0,0,0
37141,2016,1,2,6,0,1,0
37141,2017,0,0,6,0,0,0
37141,2018,1,2,8,0,1,0
37141,2019,1,2,10,0,1,0
37141,2020,1,3,13,0,1,0
37141,2021,0,0,13,0,0,0
37141,2022,1,1,14,0,1,0
37141,2023,0,0,14,0,0,0
37141,2024,0,0,14,0,0,0
37141,2025,0,0,14,0,0,0
37143,2010,1,1,1,0,1,0
37143,2011,1,2,3,0,1,0
37143,2012,0,0,3,0,0,0
37143,2013,0,0,3,0,0,0
37143,2014,0,0,3,0,0,0
37143,2015,0,0,3,0,0,0
37143,2016,1,2,5,0,1,0
37143,2017,0,0,5,0,0,0
37143,2018,1,1,6,0,1,0
37143,2019,1,2,8,0,1,0
37143,2020,1,2,10,0,1,0
37143,2021,0,0,10,0,0,0
37143,2022,1,1,11,0,1,0
37143,2023,0,0,11,0,0,0
37143,2024,0,0,11,0,0,0
37143,2025,0,0,11,0,0,0
37145,2010,0,0,0,0,0,0
37145,2011,0,0,0,0,0,0
37145,2012,0,0,0,0,0,0
37145,2013,0,0,0,0,0,0
37145,2014,1,1,1,0,0,0
37145,2015,0,0,1,0,0,0
37145,2016,1,1,2,0,1,0
37145,2017,0,0,2,0,0,0
37145,2018,1,2,4,0,1,0
37145,2019,1,2,6,0,1,0
37145,2020,1,1,7,0,1,0
37145,2021,0,0,7,0,0,0
37145,2022,1,1,8,0,1,0
37145,2023,0,0,8,0,0,0
37145,2024,0,0,8,0,0,0
37145,2025,0,0,8,0,0,0
37147,2010,1,2,2,0,1,0
37147,2011,1,3,5,0,1,0
37147,2012,0,0,5,0,0,0
37147,2013,0,0,5,0,0,0
37147,2014,0,0,5,0,0,0
37147,2015,0,0,5,0,0,0
37147,2016,1,2,7,0,1,0
37147,2017,0,0,7,0,0,0
37147,2018,1,2,9,0,1,0
37147,2019,1,2,11,0,1,0
37147,2020,1,2,13,0,1,0
37147,2021,0,0,13,0,0,0
37147,2022,1,1,14,0,1,0
37147,2023,0,0,14,0,0,0
37147,2024,0,0,14,0,0,0
37147,2025,0,0,14,0,0,0
37149,2010,0,0,0,0,0,0
37149,2011,0,0,0,0,0,0
37149,2012,0,0,0,0,0,0
37149,2013,1,1,1,1,0,0
37149,2014,0,0,1,0,0,0
37149,2015,0,0,1,0,0,0
37149,2016,0,0,1,0,0,0
37149,2017,0,0,1,0,0,0
37149,2018,1,2,3,0,1,0
37149,2019,1,1,4,0,1,0
37149,2020,1,2,6,0,1,0
37149,2021,0,0,6,0,0,0
37149,2022,1,1,7,0,1,0
37149,2023,0,0,7,0,0,0
37149,2024,0,0,7,0,0,0
37149,2025,1,1,8,0,0,1
37151,2010,0,0,0,0,0,0
37151,2011,0,0,0,0,0,0
37151,2012,0,0,0,0,0,0
37151,2013,0,0,0,0,0,0
37151,2014,1,1,1,0,0,0
37151,2015,0,0,1,0,0,0
37151,2016,1,1,2,0,1,0
37151,2017,0,0,2,0,0,0
37151,2018,1,2,4,0,1,0
37151,2019,1,2,6,0,1,0
37151,2020,1,2,8,0,1,0
37151,2021,0,0,8,0,0,0
37151,2022,1,1,9,0,1,0
37151,2023,0,0,9,0,0,0
37151,2024,0,0,9,0,0,0
37151,2025,0,0,9,0,0,0
37153,2010,0,0,0,0,0,0
37153,2011,0,0,0,0,0,0
37153,2012,0,0,0,0,0,0
37153,2013,0,0,0,0,0,0
37153,2014,0,0,0,0,0,0
37153,2015,0,0,0,0,0,0
37153,2016,1,2,2,0,1,0
37153,2017,0,0,2,0,0,0
37153,2018,1,2,4,0,1,0
37153,2019,1,1,5,0,1,0
37153,2020,1,1,6,0,1,0
37153,2021,0,0,6,0,0,0
37153,2022,1,1,7,0,1,0
37153,2023,0,0,7,0,0,0
37153,2024,0,0,7,0,0,0
