FIPS,City,State,Year,applicable_election_year,county_fips_int,pres_dem_two_party_share,pres_dem_vote_share,pres_rep_vote_share,pres_dem_votes,pres_rep_votes,pres_total_votes
603526,bakersfield,CA,2022,2020,6029,0.4477622964579486,0.43684734614729503,0.5387759915097677,133366.0,164484.0,305292
603526,bakersfield,CA,2023,2020,6029,0.4477622964579486,0.43684734614729503,0.5387759915097677,133366.0,164484.0,305292
603526,bakersfield,CA,2024,2020,6029,0.4477622964579486,0.43684734614729503,0.5387759915097677,133366.0,164484.0,305292
603526,bakersfield,CA,2025,2024,6029,0.39200709836303055,0.38214484935356546,0.5926968077219096,108241.0,167879.0,283246
603666,baldwin park,CA,2013,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
603666,baldwin park,CA,2014,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
603666,baldwin park,CA,2015,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
603666,baldwin park,CA,2016,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
603666,baldwin park,CA,2017,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
603666,baldwin park,CA,2018,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
603666,baldwin park,CA,2019,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
603666,baldwin park,CA,2020,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
603666,baldwin park,CA,2021,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
603666,baldwin park,CA,2022,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
603666,baldwin park,CA,2023,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
603666,baldwin park,CA,2024,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
603666,baldwin park,CA,2025,2024,6037,0.6701215507416056,0.648291893605534,0.3191324384251053,2417109.0,1189862.0,3728427
606000,berkeley,CA,2013,2012,6001,0.8127905085261982,0.7885340523334486,0.1816225182240339,469684.0,108182.0,595642
606000,berkeley,CA,2014,2012,6001,0.8127905085261982,0.7885340523334486,0.1816225182240339,469684.0,108182.0,595642
606000,berkeley,CA,2015,2012,6001,0.8127905085261982,0.7885340523334486,0.1816225182240339,469684.0,108182.0,595642
606000,berkeley,CA,2016,2012,6001,0.8127905085261982,0.7885340523334486,0.1816225182240339,469684.0,108182.0,595642
606000,berkeley,CA,2017,2016,6001,0.8429475214649194,0.7869001293052061,0.14661009436528874,514842.0,95922.0,654266
606000,berkeley,CA,2018,2016,6001,0.8429475214649194,0.7869001293052061,0.14661009436528874,514842.0,95922.0,654266
606000,berkeley,CA,2019,2016,6001,0.8429475214649194,0.7869001293052061,0.14661009436528874,514842.0,95922.0,654266
606000,berkeley,CA,2020,2016,6001,0.8429475214649194,0.7869001293052061,0.14661009436528874,514842.0,95922.0,654266
606000,berkeley,CA,2021,2020,6001,0.8192111601553381,0.8020816289428234,0.17700858363525393,617659.0,136309.0,770070
606000,berkeley,CA,2022,2020,6001,0.8192111601553381,0.8020816289428234,0.17700858363525393,617659.0,136309.0,770070
606000,berkeley,CA,2023,2020,6001,0.8192111601553381,0.8020816289428234,0.17700858363525393,617659.0,136309.0,770070
606000,berkeley,CA,2024,2020,6001,0.8192111601553381,0.8020816289428234,0.17700858363525393,617659.0,136309.0,770070
606000,berkeley,CA,2025,2024,6001,0.7801339913171128,0.7457020153543701,0.2101620075622437,499551.0,140789.0,669907
611194,carlsbad,CA,2013,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
611194,carlsbad,CA,2014,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
611194,carlsbad,CA,2015,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
611194,carlsbad,CA,2016,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
611194,carlsbad,CA,2017,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
611194,carlsbad,CA,2018,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
611194,carlsbad,CA,2019,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
611194,carlsbad,CA,2020,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
611194,carlsbad,CA,2021,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
611194,carlsbad,CA,2022,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
611194,carlsbad,CA,2023,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
611194,carlsbad,CA,2024,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
611194,carlsbad,CA,2025,2024,6073,0.5864682617684411,0.5693463058927342,0.40145866857582896,841372.0,593270.0,1477786
611530,carson,CA,2013,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
611530,carson,CA,2014,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
611530,carson,CA,2015,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
611530,carson,CA,2016,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
611530,carson,CA,2017,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
611530,carson,CA,2018,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
611530,carson,CA,2019,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
611530,carson,CA,2020,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
611530,carson,CA,2021,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
611530,carson,CA,2022,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
611530,carson,CA,2023,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
611530,carson,CA,2024,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
611530,carson,CA,2025,2024,6037,0.6701215507416056,0.648291893605534,0.3191324384251053,2417109.0,1189862.0,3728427
612048,cathedral city,CA,2013,2012,6065,0.5084488326457455,0.49714385857831994,0.48062190005544586,329063.0,318127.0,661907
612048,cathedral city,CA,2014,2012,6065,0.5084488326457455,0.49714385857831994,0.48062190005544586,329063.0,318127.0,661907
612048,cathedral city,CA,2015,2012,6065,0.5084488326457455,0.49714385857831994,0.48062190005544586,329063.0,318127.0,661907
612048,cathedral city,CA,2016,2012,6065,0.5084488326457455,0.49714385857831994,0.48062190005544586,329063.0,318127.0,661907
612048,cathedral city,CA,2017,2016,6065,0.5286107126791882,0.49733760452281167,0.4435014526391719,373695.0,333243.0,751391
612048,cathedral city,CA,2018,2016,6065,0.5286107126791882,0.49733760452281167,0.4435014526391719,373695.0,333243.0,751391
612048,cathedral city,CA,2019,2016,6065,0.5286107126791882,0.49733760452281167,0.4435014526391719,373695.0,333243.0,751391
612048,cathedral city,CA,2020,2016,6065,0.5286107126791882,0.49733760452281167,0.4435014526391719,373695.0,333243.0,751391
612048,cathedral city,CA,2021,2020,6065,0.5405101259969473,0.5298468845396307,0.4504250087248134,528340.0,449144.0,997156
612048,cathedral city,CA,2022,2020,6065,0.5405101259969473,0.5298468845396307,0.4504250087248134,528340.0,449144.0,997156
612048,cathedral city,CA,2023,2020,6065,0.5405101259969473,0.5298468845396307,0.4504250087248134,528340.0,449144.0,997156
612048,cathedral city,CA,2024,2020,6065,0.5405101259969473,0.5298468845396307,0.4504250087248134,528340.0,449144.0,997156
612048,cathedral city,CA,2025,2024,6065,0.4935032590208846,0.4804121628447318,0.49306096841254565,451782.0,463677.0,940405
613210,chino,CA,2013,2012,6071,0.5376682696967401,0.5246776964387971,0.4511613589972434,305109.0,262358.0,581517
613210,chino,CA,2014,2012,6071,0.5376682696967401,0.5246776964387971,0.4511613589972434,305109.0,262358.0,581517
613210,chino,CA,2015,2012,6071,0.5376682696967401,0.5246776964387971,0.4511613589972434,305109.0,262358.0,581517
613210,chino,CA,2016,2012,6071,0.5376682696967401,0.5246776964387971,0.4511613589972434,305109.0,262358.0,581517
613210,chino,CA,2017,2016,6071,0.5568502449871175,0.5211649232472404,0.4147508421472729,340833.0,271240.0,653983
613210,chino,CA,2018,2016,6071,0.5568502449871175,0.5211649232472404,0.4147508421472729,340833.0,271240.0,653983
613210,chino,CA,2019,2016,6071,0.5568502449871175,0.5211649232472404,0.4147508421472729,340833.0,271240.0,653983
613210,chino,CA,2020,2016,6071,0.5568502449871175,0.5211649232472404,0.4147508421472729,340833.0,271240.0,653983
613210,chino,CA,2021,2020,6071,0.5544947428343445,0.541960220179996,0.4354344750514189,455859.0,366257.0,841130
613210,chino,CA,2022,2020,6071,0.5544947428343445,0.541960220179996,0.4354344750514189,455859.0,366257.0,841130
613210,chino,CA,2023,2020,6071,0.5544947428343445,0.541960220179996,0.4354344750514189,455859.0,366257.0,841130
613210,chino,CA,2024,2020,6071,0.5544947428343445,0.541960220179996,0.4354344750514189,455859.0,366257.0,841130
613210,chino,CA,2025,2024,6071,0.48899301851376714,0.47539365168554076,0.49679538514455557,362114.0,378416.0,761714
613392,chula vista,CA,2013,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
613392,chula vista,CA,2014,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
613392,chula vista,CA,2015,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
613392,chula vista,CA,2016,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
613392,chula vista,CA,2017,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
613392,chula vista,CA,2018,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
613392,chula vista,CA,2019,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
613392,chula vista,CA,2020,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
613392,chula vista,CA,2021,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
613392,chula vista,CA,2022,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
613392,chula vista,CA,2023,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
613392,chula vista,CA,2024,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
613392,chula vista,CA,2025,2024,6073,0.5864682617684411,0.5693463058927342,0.40145866857582896,841372.0,593270.0,1477786
614890,colton,CA,2013,2012,6071,0.5376682696967401,0.5246776964387971,0.4511613589972434,305109.0,262358.0,581517
614890,colton,CA,2014,2012,6071,0.5376682696967401,0.5246776964387971,0.4511613589972434,305109.0,262358.0,581517
614890,colton,CA,2015,2012,6071,0.5376682696967401,0.5246776964387971,0.4511613589972434,305109.0,262358.0,581517
614890,colton,CA,2016,2012,6071,0.5376682696967401,0.5246776964387971,0.4511613589972434,305109.0,262358.0,581517
614890,colton,CA,2017,2016,6071,0.5568502449871175,0.5211649232472404,0.4147508421472729,340833.0,271240.0,653983
614890,colton,CA,2018,2016,6071,0.5568502449871175,0.5211649232472404,0.4147508421472729,340833.0,271240.0,653983
614890,colton,CA,2019,2016,6071,0.5568502449871175,0.5211649232472404,0.4147508421472729,340833.0,271240.0,653983
614890,colton,CA,2020,2016,6071,0.5568502449871175,0.5211649232472404,0.4147508421472729,340833.0,271240.0,653983
614890,colton,CA,2021,2020,6071,0.5544947428343445,0.541960220179996,0.4354344750514189,455859.0,366257.0,841130
614890,colton,CA,2022,2020,6071,0.5544947428343445,0.541960220179996,0.4354344750514189,455859.0,366257.0,841130
614890,colton,CA,2023,2020,6071,0.5544947428343445,0.541960220179996,0.4354344750514189,455859.0,366257.0,841130
614890,colton,CA,2024,2020,6071,0.5544947428343445,0.541960220179996,0.4354344750514189,455859.0,366257.0,841130
614890,colton,CA,2025,2024,6071,0.48899301851376714,0.47539365168554076,0.49679538514455557,362114.0,378416.0,761714
615044,compton,CA,2013,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
615044,compton,CA,2014,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
615044,compton,CA,2015,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
615044,compton,CA,2016,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
615044,compton,CA,2017,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
615044,compton,CA,2018,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
615044,compton,CA,2019,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
615044,compton,CA,2020,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
615044,compton,CA,2021,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
615044,compton,CA,2022,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
615044,compton,CA,2023,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
615044,compton,CA,2024,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
615044,compton,CA,2025,2024,6037,0.6701215507416056,0.648291893605534,0.3191324384251053,2417109.0,1189862.0,3728427
616532,costa mesa,CA,2013,2012,6059,0.4680791982257493,0.45645001532070145,0.5187055076140323,512440.0,582332.0,1122664
616532,costa mesa,CA,2014,2012,6059,0.4680791982257493,0.45645001532070145,0.5187055076140323,512440.0,582332.0,1122664
616532,costa mesa,CA,2015,2012,6059,0.4680791982257493,0.45645001532070145,0.5187055076140323,512440.0,582332.0,1122664
616532,costa mesa,CA,2016,2012,6059,0.4680791982257493,0.45645001532070145,0.5187055076140323,512440.0,582332.0,1122664
616532,costa mesa,CA,2017,2016,6059,0.5460174432396481,0.5093530718876746,0.4234982100522663,609961.0,507148.0,1197521
616532,costa mesa,CA,2018,2016,6059,0.5460174432396481,0.5093530718876746,0.4234982100522663,609961.0,507148.0,1197521
616532,costa mesa,CA,2019,2016,6059,0.5460174432396481,0.5093530718876746,0.4234982100522663,609961.0,507148.0,1197521
616532,costa mesa,CA,2020,2016,6059,0.5460174432396481,0.5093530718876746,0.4234982100522663,609961.0,507148.0,1197521
616532,costa mesa,CA,2021,2020,6059,0.5461289346510952,0.534788810029216,0.4444466343825984,814009.0,676498.0,1522113
616532,costa mesa,CA,2022,2020,6059,0.5461289346510952,0.534788810029216,0.4444466343825984,814009.0,676498.0,1522113
616532,costa mesa,CA,2023,2020,6059,0.5461289346510952,0.534788810029216,0.4444466343825984,814009.0,676498.0,1522113
616532,costa mesa,CA,2024,2020,6059,0.5461289346510952,0.534788810029216,0.4444466343825984,814009.0,676498.0,1522113
616532,costa mesa,CA,2025,2024,6059,0.5137076639045379,0.497302951548026,0.47076310331316745,691731.0,654815.0,1390965
621712,el cajon,CA,2013,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
621712,el cajon,CA,2014,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
621712,el cajon,CA,2015,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
621712,el cajon,CA,2016,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
621712,el cajon,CA,2017,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
621712,el cajon,CA,2018,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
621712,el cajon,CA,2019,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
621712,el cajon,CA,2020,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
621712,el cajon,CA,2021,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
621712,el cajon,CA,2022,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
621712,el cajon,CA,2023,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
621712,el cajon,CA,2024,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
621712,el cajon,CA,2025,2024,6073,0.5864682617684411,0.5693463058927342,0.40145866857582896,841372.0,593270.0,1477786
622230,el monte,CA,2013,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
622230,el monte,CA,2014,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
622230,el monte,CA,2015,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
622230,el monte,CA,2016,2012,6037,0.7146145554367882,0.6969054722833565,0.27831322006106757,2216903.0,885333.0,3181067
622230,el monte,CA,2017,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
622230,el monte,CA,2018,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
622230,el monte,CA,2019,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
622230,el monte,CA,2020,2016,6037,0.7619921047757542,0.7175722154215638,0.22413336252892868,2464364.0,769743.0,3434308
622230,el monte,CA,2021,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
622230,el monte,CA,2022,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
622230,el monte,CA,2023,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
622230,el monte,CA,2024,2020,6037,0.7255831056567208,0.7102780836068208,0.26862850623715373,3028885.0,1145530.0,4264365
622230,el monte,CA,2025,2024,6037,0.6701215507416056,0.648291893605534,0.3191324384251053,2417109.0,1189862.0,3728427
622020,elk grove,CA,2013,2012,6067,0.5974012806724226,0.5814585272315305,0.39185463101455276,300503.0,202514.0,516809
622020,elk grove,CA,2014,2012,6067,0.5974012806724226,0.5814585272315305,0.39185463101455276,300503.0,202514.0,516809
622020,elk grove,CA,2015,2012,6067,0.5974012806724226,0.5814585272315305,0.39185463101455276,300503.0,202514.0,516809
622020,elk grove,CA,2016,2012,6067,0.5974012806724226,0.5814585272315305,0.39185463101455276,300503.0,202514.0,516809
622020,elk grove,CA,2017,2016,6067,0.6320578040061108,0.5828813044177855,0.3393148946060465,326023.0,189789.0,559330
622020,elk grove,CA,2018,2016,6067,0.6320578040061108,0.5828813044177855,0.3393148946060465,326023.0,189789.0,559330
622020,elk grove,CA,2019,2016,6067,0.6320578040061108,0.5828813044177855,0.3393148946060465,326023.0,189789.0,559330
622020,elk grove,CA,2020,2016,6067,0.6320578040061108,0.5828813044177855,0.3393148946060465,326023.0,189789.0,559330
622020,elk grove,CA,2021,2020,6067,0.6295341560353778,0.6135627192249875,0.3610670341295028,440808.0,259405.0,718440
622020,elk grove,CA,2022,2020,6067,0.6295341560353778,0.6135627192249875,0.3610670341295028,440808.0,259405.0,718440
622020,elk grove,CA,2023,2020,6067,0.6295341560353778,0.6135627192249875,0.3610670341295028,440808.0,259405.0,718440
622020,elk grove,CA,2024,2020,6067,0.6295341560353778,0.6135627192249875,0.3610670341295028,440808.0,259405.0,718440
622020,elk grove,CA,2025,2024,6067,0.6021170767424538,0.5810979157084855,0.3839933234443961,381564.0,252140.0,656626
622678,encinitas,CA,2013,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
622678,encinitas,CA,2014,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
622678,encinitas,CA,2015,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
622678,encinitas,CA,2016,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
622678,encinitas,CA,2017,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
622678,encinitas,CA,2018,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
622678,encinitas,CA,2019,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
622678,encinitas,CA,2020,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
622678,encinitas,CA,2021,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
622678,encinitas,CA,2022,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
622678,encinitas,CA,2023,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
622678,encinitas,CA,2024,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
622678,encinitas,CA,2025,2024,6073,0.5864682617684411,0.5693463058927342,0.40145866857582896,841372.0,593270.0,1477786
622804,escondido,CA,2013,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
622804,escondido,CA,2014,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
622804,escondido,CA,2015,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
622804,escondido,CA,2016,2012,6073,0.5387695790004666,0.5258462343640179,0.4501669906951543,626957.0,536726.0,1192282
622804,escondido,CA,2017,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
622804,escondido,CA,2018,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
622804,escondido,CA,2019,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
622804,escondido,CA,2020,2016,6073,0.6062071705397604,0.5629791794243724,0.3657118799755052,735476.0,477766.0,1306400
622804,escondido,CA,2021,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
622804,escondido,CA,2022,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
622804,escondido,CA,2023,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
622804,escondido,CA,2024,2020,6073,0.6164906208299888,0.6020998125635477,0.3745570776141705,964650.0,600094.0,1602143
622804,escondido,CA,2025,2024,6073,0.5864682617684411,0.5693463058927342,0.40145866857582896,841372.0,593270.0,1477786
623182,fairfield,CA,2013,2012,6095,0.650095717884131,0.6348757576552702,0.3417123665083572,96783.0,52092.0,152444
623182,fairfield,CA,2014,2012,6095,0.650095717884131,0.6348757576552702,0.3417123665083572,96783.0,52092.0,152444
623182,fairfield,CA,2015,2012,6095,0.650095717884131,0.6348757576552702,0.3417123665083572,96783.0,52092.0,152444
623182,fairfield,CA,2016,2012,6095,0.650095717884131,0.6348757576552702,0.3417123665083572,96783.0,52092.0,152444
623182,fairfield,CA,2017,2016,6095,0.6634690173710137,0.6162070397861696,0.31255831873483714,102360.0,51920.0,166113
623182,fairfield,CA,2018,2016,6095,0.6634690173710137,0.6162070397861696,0.31255831873483714,102360.0,51920.0,166113
623182,fairfield,CA,2019,2016,6095,0.6634690173710137,0.6162070397861696,0.31255831873483714,102360.0,51920.0,166113
623182,fairfield,CA,2020,2016,6095,0.6634690173710137,0.6162070397861696,0.31255831873483714,102360.0,51920.0,166113
623182,fairfield,CA,2021,2020,6095,0.6550996541342158,0.6394060531288099,0.33663789544242434,131639.0,69306.0,205877
623182,fairfield,CA,2022,2020,6095,0.6550996541342158,0.6394060531288099,0.33663789544242434,131639.0,69306.0,205877
623182,fairfield,CA,2023,2020,6095,0.6550996541342158,0.6394060531288099,0.33663789544242434,131639.0,69306.0,205877
623182,fairfield,CA,2024,2020,6095,0.6550996541342158,0.6394060531288099,0.33663789544242434,131639.0,69306.0,205877
623182,fairfield,CA,2025,2024,6095,0.6183994965878639,0.600508865640507,0.37056059504619826,113997.0,70345.0,189834
624680,fontana,CA,2013,2012,6071,0.5376682696967401,0.5246776964387971,0.4511613589972434,305109.0,262358.0,581517
624680,fontana,CA,2014,2012,6071,0.5376682696967401,0.5246776964387971,0.4511613589972434,305109.0,262358.0,581517
624680,fontana,CA,2015,2012,6071,0.5376682696967401,0.5246776964387971,0.4511613589972434,305109.0,262358.0,581517
624680,fontana,CA,2016,2012,6071,0.5376682696967401,0.5246776964387971,0.4511613589972434,305109.0,262358.0,581517
624680,fontana,CA,2017,2016,6071,0.5568502449871175,0.5211649232472404,0.4147508421472729,340833.0,271240.0,653983
624680,fontana,CA,2018,2016,6071,0.5568502449871175,0.5211649232472404,0.4147508421472729,340833.0,271240.0,653983
624680,fontana,CA,2019,2016,6071,0.5568502449871175,0.5211649232472404,0.4147508421472729,340833.0,271240.0,653983
624680,fontana,CA,2020,2016,6071,0.5568502449871175,0.5211649232472404,0.4147508421472729,340833.0,271240.0,653983
624680,fontana,CA,2021,2020,6071,0.5544947428343445,0.541960220179996,0.4354344750514189,455859.0,366257.0,841130
624680,fontana,CA,2022,2020,6071,0.5544947428343445,0.541960220179996,0.4354344750514189,455859.0,366257.0,841130
624680,fontana,CA,2023,2020,6071,0.5544947428343445,0.541960220179996,0.4354344750514189,455859.0,366257.0,841130
624680,fontana,CA,2024,2020,6071,0.5544947428343445,0.541960220179996,0.4354344750514189,455859.0,366257.0,841130
624680,fontana,CA,2025,2024,6071,0.48899301851376714,0.47539365168554076,0.49679538514455557,362114.0,378416.0,761714
626000,fremont,CA,2013,2012,6001,0.8127905085261982,0.7885340523334486,0.1816225182240339,469684.0,108182.0,595642
626000,fremont,CA,2014,2012,6001,0.8127905085261982,0.7885340523334486,0.1816225182240339,469684.0,108182.0,595642
626000,fremont,CA,2015,2012,6001,0.8127905085261982,0.7885340523334486,0.1816225182240339,469684.0,108182.0,595642
626000,fremont,CA,2016,2012,6001,0.8127905085261982,0.7885340523334486,0.1816225182240339,469684.0,108182.0,595642
626000,fremont,CA,2017,2016,6001,0.8429475214649194,0.7869001293052061,0.14661009436528874,514842.0,95922.0,654266
