FIPS,City,city_name,State,Year,ep_state_aceee_code_rank,ep_state_has_comm_benchmark_law,ep_state_has_resid_disclosure,ep_state_net_metering,ep_state_net_metering_cap_kw,ep_state_community_solar,ep_state_muni_util_exemption,ep_state_green_bank_active,ep_state_has_green_bank_ever,ep_state_has_resilience_fund,ep_state_has_ee_program,ep_state_has_ces,ep_state_eers_target,ep_state_has_eers,ep_has_muni_electric,ep_muni_electric_customers,ep_muni_electric_rev_mil,ep_muni_electric_bond_scale
1765000,rockford,Rockford,IL,2019,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1765000,rockford,Rockford,IL,2020,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1765000,rockford,Rockford,IL,2021,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1765000,rockford,Rockford,IL,2022,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1765000,rockford,Rockford,IL,2023,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1765000,rockford,Rockford,IL,2024,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1765000,rockford,Rockford,IL,2025,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2013,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2014,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2015,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2016,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2017,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2018,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2019,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2020,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2021,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2022,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2023,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2024,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1768003,schaumburg,Schaumburg,IL,2025,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2013,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2014,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2015,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2016,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2017,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2018,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2019,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2020,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2021,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2022,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2023,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2024,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1770122,skokie,Skokie,IL,2025,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1772000,springfield,Springfield,IL,2013,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1772000,springfield,Springfield,IL,2014,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1772000,springfield,Springfield,IL,2015,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1772000,springfield,Springfield,IL,2016,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1772000,springfield,Springfield,IL,2017,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1772000,springfield,Springfield,IL,2018,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1772000,springfield,Springfield,IL,2019,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1772000,springfield,Springfield,IL,2020,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1772000,springfield,Springfield,IL,2021,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1772000,springfield,Springfield,IL,2022,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1772000,springfield,Springfield,IL,2023,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1772000,springfield,Springfield,IL,2024,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1772000,springfield,Springfield,IL,2025,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,1,71179.0,186.9457,1
1775484,tinley park,Tinley Park,IL,2013,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1775484,tinley park,Tinley Park,IL,2014,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1775484,tinley park,Tinley Park,IL,2015,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1775484,tinley park,Tinley Park,IL,2016,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1775484,tinley park,Tinley Park,IL,2017,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1775484,tinley park,Tinley Park,IL,2018,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1775484,tinley park,Tinley Park,IL,2019,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1775484,tinley park,Tinley Park,IL,2020,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1775484,tinley park,Tinley Park,IL,2021,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1775484,tinley park,Tinley Park,IL,2022,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1775484,tinley park,Tinley Park,IL,2023,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1775484,tinley park,Tinley Park,IL,2024,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1775484,tinley park,Tinley Park,IL,2025,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2013,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2014,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2015,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2016,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2017,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2018,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2019,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2020,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2021,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2022,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2023,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2024,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1779293,waukegan,Waukegan,IL,2025,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2013,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2014,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2015,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2016,15.0,0,0,1,2000.0,0,1,0,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2017,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2018,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2019,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2020,15.0,0,0,1,2000.0,1,1,0,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2021,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2022,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2023,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2024,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1781048,wheaton,Wheaton,IL,2025,15.0,0,0,1,2000.0,1,1,1,1,0,1,1,2.0,1,0,,,0
1801468,anderson,Anderson,IN,2013,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,1,33466.0,93.1247,1
1801468,anderson,Anderson,IN,2014,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,1,33466.0,93.1247,1
1801468,anderson,Anderson,IN,2015,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,1,33466.0,93.1247,1
1801468,anderson,Anderson,IN,2016,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,1,33466.0,93.1247,1
1801468,anderson,Anderson,IN,2017,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,1,33466.0,93.1247,1
1801468,anderson,Anderson,IN,2018,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,1,33466.0,93.1247,1
1801468,anderson,Anderson,IN,2019,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,1,33466.0,93.1247,1
1801468,anderson,Anderson,IN,2020,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,1,33466.0,93.1247,1
1801468,anderson,Anderson,IN,2021,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,1,33466.0,93.1247,1
1801468,anderson,Anderson,IN,2022,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,1,33466.0,93.1247,1
1801468,anderson,Anderson,IN,2023,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,1,33466.0,93.1247,1
1801468,anderson,Anderson,IN,2024,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,1,33466.0,93.1247,1
1801468,anderson,Anderson,IN,2025,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,1,33466.0,93.1247,1
1805860,bloomington,Bloomington,IN,2013,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1805860,bloomington,Bloomington,IN,2014,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1805860,bloomington,Bloomington,IN,2015,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1805860,bloomington,Bloomington,IN,2016,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1805860,bloomington,Bloomington,IN,2017,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1805860,bloomington,Bloomington,IN,2018,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1805860,bloomington,Bloomington,IN,2019,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1805860,bloomington,Bloomington,IN,2020,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1805860,bloomington,Bloomington,IN,2021,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1805860,bloomington,Bloomington,IN,2022,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1805860,bloomington,Bloomington,IN,2023,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1805860,bloomington,Bloomington,IN,2024,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1805860,bloomington,Bloomington,IN,2025,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2013,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2014,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2015,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2016,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2017,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2018,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2019,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2020,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2021,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2022,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2023,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2024,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1810342,carmel,Carmel,IN,2025,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2013,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2014,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2015,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2016,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2017,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2018,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2019,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2020,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2021,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2022,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2023,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2024,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1820728,elkhart,Elkhart,IN,2025,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2013,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2014,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2015,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2016,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2017,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2018,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2019,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2020,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2021,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2022,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2023,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2024,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1822000,evansville,Evansville,IN,2025,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2013,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2014,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2015,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2016,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2017,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2018,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2019,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2020,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2021,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2022,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2023,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2024,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1825000,fort wayne,Fort Wayne,IN,2025,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2013,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2014,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2015,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2016,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2017,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2018,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2019,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2020,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2021,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2022,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2023,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2024,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1827000,gary,Gary,IN,2025,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2013,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2014,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2015,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2016,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2017,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2018,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2019,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2020,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2021,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2022,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2023,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2024,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1829898,greenwood,Greenwood,IN,2025,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2013,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2014,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2015,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2016,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2017,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2018,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2019,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2020,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2021,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2022,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2023,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2024,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1831000,hammond,Hammond,IN,2025,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2013,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2014,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2015,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2016,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2017,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2018,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2019,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2020,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2021,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2022,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2023,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2024,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1836000,indianapolis,Indianapolis (balance),IN,2025,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
1840392,kokomo,Kokomo,IN,2013,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1840392,kokomo,Kokomo,IN,2014,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1840392,kokomo,Kokomo,IN,2015,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1840392,kokomo,Kokomo,IN,2016,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1840392,kokomo,Kokomo,IN,2017,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1840392,kokomo,Kokomo,IN,2018,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1840392,kokomo,Kokomo,IN,2019,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1840392,kokomo,Kokomo,IN,2020,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1840392,kokomo,Kokomo,IN,2021,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1840392,kokomo,Kokomo,IN,2022,31.0,0,0,1,1000.0,0,0,0,1,0,0,0,,0,0,,,0
1840392,kokomo,Kokomo,IN,2023,31.0,0,0,1,1000.0,0,0,1,1,0,0,0,,0,0,,,0
