FIPS,City,City_Name,State,Year,mayor_name,mayor_pid,mayor_prob_dem,mayor_prob_rep,mayor_election_year,mayor_election_type,Rep_Mayor,Dem_Mayor,epa_npdes_formal_prior3yr_muni,epa_npdes_formal_prior3yr_locgov,epa_npdes_formal_prior3yr_private,epa_case_jdc_prior3yr_muni,epa_case_jdc_prior3yr_locgov,epa_case_jdc_prior3yr_private,epa_case_afr_prior3yr_muni,epa_case_afr_prior3yr_locgov,epa_case_afr_prior3yr_private,epa_case_all_prior3yr_muni,epa_case_all_prior3yr_locgov,epa_case_all_prior3yr_private,epa_npdes_formal_count_muni,epa_npdes_formal_cum_muni,epa_case_jdc_count_muni,epa_case_jdc_cum_muni,epa_case_penalty_total_muni,cwsrf_usaspending_cwsrf,cwsrf_usaspending_dwsrf,cwsrf_usaspending_total,cwsrf_cwsrf_total_allotment,cwsrf_cwsrf_arra_supplement,cwsrf_portal_total_lending,cwsrf_portal_cw_total_lending,cwsrf_portal_cw_n_agreements,cwsrf_state_srf_allotment_per_capita,cwsrf_log_obligations,fn_cwns_needs_real,fn_pct_deficient,fn_esg_has_muni_bond_law,fn_fog,fn_initiative,fn_referendum,fn_partisan,fn_termlimits,fn_termlength,fn_districts,fn_years_since_election,fn_election_vote_share,subst_substitute_water_25km,subst_substitute_water_any_25km,subst_substitute_water_n_25km,subst_substitute_water_50km,subst_asinh_substitute_water_25km,subst_asinh_substitute_water_50km,has_substitute_issuer,mkt_state_green_bond_ever,mkt_state_green_bond_cum_amt,mkt_state_green_bond_count,mkt_state_green_bond_amt,mkt_esg_aum_global,mkt_esg_aum_us,mkt_esg_aum_growth_pct,mkt_esg_share_global,inst_has_bond_bank,inst_bond_bank_established,inst_bond_bank_cumulative_billion,inst_bond_bank_active_2013_2025,inst_go_voter_approval_required,inst_go_vote_threshold,inst_go_supermajority,inst_revenue_bond_voter_approval,inst_has_state_bond_commission,inst_has_constitutional_debt_limit,inst_has_state_approval_body,inst_signed_utah_antiesg_letter,inst_msrb_position_anti_esg,fema_disaster_any,fema_disaster_count,fema_disaster_cum,fema_disaster_flood,fema_disaster_hurricane,fema_disaster_fire,nfip_repetitive_loss,nfip_severe_repetitive_loss,nfip_total_properties,nfip_total_losses,nfip_mean_losses_per_property,nfip_mitigated_pct,nfip_insured_pct,nfip_most_recent_loss_year
2941348,lee's summit,Lee's Summit,MO,2020,bill baird,R,0.0,1.0,2018.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,44053000.0,19411000.0,63464000.0,45723245.0,0.0,0.0,0.0,0.0,12.096856608696177,17.60090403515418,81347389.26668406,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,districts,2.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,478705000.0,29.0,175355000.0,37.8,17.0,7.1,18.4,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,187.0,32.0,192.0,613.0,3.192708333333333,0.0208333333333333,0.1875,2025.0
2941348,lee's summit,Lee's Summit,MO,2021,bill baird,R,0.0,1.0,2018.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,44047000.0,19394000.0,63441000.0,45723245.0,0.0,0.0,0.0,0.0,12.096856608696177,17.600767826303485,90537235.086539,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,districts,3.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,478705000.0,0.0,0.0,41.0,18.4,8.5,19.8,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,187.0,32.0,192.0,613.0,3.192708333333333,0.0208333333333333,0.1875,2025.0
2941348,lee's summit,Lee's Summit,MO,2022,bill baird,R,0.0,1.0,2018.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,32076000.0,11860000.0,43936000.0,81100445.0,0.0,0.0,0.0,0.0,24.51836443504563,17.283618676085013,99727080.90639396,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,districts,0.0,0.5542,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,478705000.0,0.0,0.0,30.0,8.1,-26.8,15.5,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,187.0,32.0,192.0,613.0,3.192708333333333,0.0208333333333333,0.1875,2025.0
2941348,lee's summit,Lee's Summit,MO,2023,bill baird,R,0.0,1.0,2022.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,51931000.0,95513000.0,147444000.0,89582045.0,0.0,0.0,0.0,0.0,28.235996187111013,17.765426491583113,99727080.90639396,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,districts,1.0,0.5542,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,489625000.0,15.0,10920000.0,35.0,10.2,16.7,17.1,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,187.0,32.0,192.0,613.0,3.192708333333333,0.0208333333333333,0.1875,2025.0
2941348,lee's summit,Lee's Summit,MO,2024,bill baird,R,0.0,1.0,2022.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,84472000.0,106581000.0,191053000.0,84002045.0,0.0,22100000.0,22100000.0,3.0,26.526792498935404,18.25193068830673,99727080.90639396,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,districts,2.0,0.5542,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,35.0,10.2,16.7,17.1,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,187.0,32.0,192.0,613.0,3.192708333333333,0.0208333333333333,0.1875,2025.0
2941348,lee's summit,Lee's Summit,MO,2025,bill baird,R,0.0,1.0,2022.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,97462000.0,113851000.0,211313000.0,81100445.0,0.0,250725794.0,249259000.0,23.0,24.51836443504563,18.39497312666897,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,35.0,10.2,16.7,17.1,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,187.0,32.0,192.0,613.0,3.192708333333333,0.0208333333333333,0.1875,2025.0
2970000,springfield,Springfield,MO,2013,robert 'bob' stephens,I,0.5,0.5,2012.0,appointed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,36939000.0,16302603.0,53241603.0,38720234.0,0.0,0.0,0.0,0.0,9.77933904183536,17.424778488514775,18988887.91217476,0.74,0.0,2.0,1.0,1.0,0.0,1.0,2.0,combo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,75630000.0,9.0,75630000.0,13.3,3.7,.,10.2,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2970000,springfield,Springfield,MO,2014,robert 'bob' stephens,I,0.5,0.5,2013.0,unopposed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,38868000.0,17855000.0,56723000.0,40423947.0,0.0,0.0,0.0,0.0,10.206814458628417,17.475681873669572,33473501.53598661,0.74,0.0,2.0,1.0,1.0,0.0,1.0,2.0,combo,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,75630000.0,0.0,0.0,18.3,6.6,37.6,11.8,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2970000,springfield,Springfield,MO,2015,robert 'bob' stephens,I,0.5,0.5,2013.0,unopposed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,38627000.0,17733000.0,56360000.0,38889447.0,0.0,0.0,0.0,0.0,9.957862605044133,17.469462097665552,47958115.15979844,0.74,0.0,2.0,1.0,1.0,0.0,1.0,2.0,combo,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,271740000.0,69.0,196110000.0,22.9,8.7,25.1,13.4,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2970000,springfield,Springfield,MO,2016,robert 'bob' stephens,I,0.5,0.5,2015.0,elected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,37039000.0,16781000.0,53820000.0,38889447.0,0.0,0.0,0.0,0.0,9.78264063196344,17.4274819965362,62442728.78361029,0.73,0.0,2.0,1.0,1.0,0.0,1.0,2.0,combo,1.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,271740000.0,0.0,0.0,22.8,8.7,-0.4,13.1,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2970000,springfield,Springfield,MO,2017,robert 'bob' stephens,I,0.5,0.5,2015.0,elected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,36754000.0,16637000.0,53391000.0,38889447.0,0.0,0.0,0.0,0.0,9.78264063196344,17.41975764844543,76927342.40742214,1.41,0.0,2.0,1.0,1.0,0.0,1.0,2.0,combo,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,271740000.0,0.0,0.0,26.3,11.9,15.4,14.2,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2970000,springfield,Springfield,MO,2018,ken mcclure,R,0.0,1.0,2017.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,44495000.0,19582000.0,64077000.0,47259447.0,0.0,0.0,0.0,0.0,12.346446164226856,17.610887403747533,91411956.03123398,2.11,0.0,2.0,1.0,1.0,0.0,1.0,2.0,combo,1.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,303350000.0,33.0,31610000.0,30.6,12.0,16.3,15.8,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2970000,springfield,Springfield,MO,2019,ken mcclure,R,0.0,1.0,2017.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,44047000.0,19399000.0,63446000.0,45723245.0,0.0,0.0,0.0,0.0,12.096856608696177,17.600767826303485,105896569.65504582,2.07,0.0,2.0,1.0,1.0,0.0,1.0,2.0,combo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,303350000.0,0.0,0.0,35.3,17.1,15.4,17.5,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2970000,springfield,Springfield,MO,2020,ken mcclure,R,0.0,1.0,2019.0,unopposed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,44053000.0,19411000.0,63464000.0,45723245.0,0.0,0.0,0.0,0.0,12.096856608696177,17.60090403515418,120381183.27885768,2.07,0.0,2.0,1.0,1.0,0.0,1.0,2.0,combo,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,478705000.0,29.0,175355000.0,37.8,17.0,7.1,18.4,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2970000,springfield,Springfield,MO,2021,ken mcclure,R,0.0,1.0,2019.0,unopposed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,44047000.0,19394000.0,63441000.0,45723245.0,0.0,0.0,0.0,0.0,12.096856608696177,17.600767826303485,134865796.90266952,3.38,0.0,2.0,1.0,1.0,0.0,1.0,2.0,combo,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,478705000.0,0.0,0.0,41.0,18.4,8.5,19.8,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2970000,springfield,Springfield,MO,2022,ken mcclure,R,0.0,1.0,2021.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,32076000.0,11860000.0,43936000.0,81100445.0,0.0,0.0,0.0,0.0,24.51836443504563,17.283618676085013,149350410.52648136,3.38,0.0,2.0,1.0,1.0,0.0,1.0,2.0,combo,1.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,478705000.0,0.0,0.0,30.0,8.1,-26.8,15.5,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2970000,springfield,Springfield,MO,2023,ken mcclure,R,0.0,1.0,2021.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,51931000.0,95513000.0,147444000.0,89582045.0,0.0,0.0,0.0,0.0,28.235996187111013,17.765426491583113,149350410.52648136,4.05,0.0,2.0,1.0,1.0,0.0,1.0,2.0,combo,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,489625000.0,15.0,10920000.0,35.0,10.2,16.7,17.1,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2970000,springfield,Springfield,MO,2024,ken mcclure,R,0.0,1.0,2023.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,84472000.0,106581000.0,191053000.0,84002045.0,0.0,22100000.0,22100000.0,3.0,26.526792498935404,18.25193068830673,149350410.52648136,4.03,0.0,2.0,1.0,1.0,0.0,1.0,2.0,combo,1.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,35.0,10.2,16.7,17.1,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2970000,springfield,Springfield,MO,2025,ken mcclure,R,0.0,1.0,2023.0,elected,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,97462000.0,113851000.0,211313000.0,81100445.0,0.0,250725794.0,249259000.0,23.0,24.51836443504563,18.39497312666897,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,35.0,10.2,16.7,17.1,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,17.0,1.0,18.0,47.0,2.611111111111111,0.0555555555555555,0.3333333333333333,2025.0
2964082,st. charles,St. Charles,MO,2013,sally faith,R,0.0,1.0,2011.0,elected,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,36939000.0,16302603.0,53241603.0,38720234.0,0.0,0.0,0.0,0.0,9.77933904183536,17.424778488514775,6495326.748059752,2.27,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,75630000.0,9.0,75630000.0,13.3,3.7,.,10.2,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
2964082,st. charles,St. Charles,MO,2014,sally faith,R,0.0,1.0,2011.0,elected,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,38868000.0,17855000.0,56723000.0,40423947.0,0.0,0.0,0.0,0.0,10.206814458628417,17.475681873669572,11626403.987928849,2.04,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,75630000.0,0.0,0.0,18.3,6.6,37.6,11.8,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
2964082,st. charles,St. Charles,MO,2015,sally faith,R,0.0,1.0,2011.0,elected,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,38627000.0,17733000.0,56360000.0,38889447.0,0.0,0.0,0.0,0.0,9.957862605044133,17.469462097665552,16757481.227797942,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,271740000.0,69.0,196110000.0,22.9,8.7,25.1,13.4,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
2964082,st. charles,St. Charles,MO,2016,sally faith,R,0.0,1.0,2015.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,37039000.0,16781000.0,53820000.0,38889447.0,0.0,0.0,0.0,0.0,9.78264063196344,17.4274819965362,21888558.46766704,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,271740000.0,0.0,0.0,22.8,8.7,-0.4,13.1,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
2964082,st. charles,St. Charles,MO,2017,sally faith,R,0.0,1.0,2015.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,36754000.0,16637000.0,53391000.0,38889447.0,0.0,0.0,0.0,0.0,9.78264063196344,17.41975764844543,27019635.70753613,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,271740000.0,0.0,0.0,26.3,11.9,15.4,14.2,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
2964082,st. charles,St. Charles,MO,2018,sally faith,R,0.0,1.0,2015.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,44495000.0,19582000.0,64077000.0,47259447.0,0.0,0.0,0.0,0.0,12.346446164226856,17.610887403747533,32150712.947405227,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,303350000.0,33.0,31610000.0,30.6,12.0,16.3,15.8,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
2964082,st. charles,St. Charles,MO,2019,sally faith,R,0.0,1.0,2015.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,44047000.0,19399000.0,63446000.0,45723245.0,0.0,0.0,0.0,0.0,12.096856608696177,17.600767826303485,37281790.18727432,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,303350000.0,0.0,0.0,35.3,17.1,15.4,17.5,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
2964082,st. charles,St. Charles,MO,2020,dan borgmeyer,R,0.04,0.96,2019.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,44053000.0,19411000.0,63464000.0,45723245.0,0.0,0.0,0.0,0.0,12.096856608696177,17.60090403515418,42412867.42714342,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,478705000.0,29.0,175355000.0,37.8,17.0,7.1,18.4,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
2964082,st. charles,St. Charles,MO,2021,dan borgmeyer,R,0.04,0.96,2019.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,44047000.0,19394000.0,63441000.0,45723245.0,0.0,0.0,0.0,0.0,12.096856608696177,17.600767826303485,47543944.66701251,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,,,4350000.0,1.0,1.0,4350000.0,15.978833583624825,15.978833583624825,1,1.0,478705000.0,0.0,0.0,41.0,18.4,8.5,19.8,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
2964082,st. charles,St. Charles,MO,2022,dan borgmeyer,R,0.04,0.96,2019.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,32076000.0,11860000.0,43936000.0,81100445.0,0.0,0.0,0.0,0.0,24.51836443504563,17.283618676085013,52675021.90688161,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,478705000.0,0.0,0.0,30.0,8.1,-26.8,15.5,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
2964082,st. charles,St. Charles,MO,2023,dan borgmeyer,R,0.04,0.96,2019.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,51931000.0,95513000.0,147444000.0,89582045.0,0.0,0.0,0.0,0.0,28.235996187111013,17.765426491583113,52675021.90688161,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,489625000.0,15.0,10920000.0,35.0,10.2,16.7,17.1,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
2964082,st. charles,St. Charles,MO,2024,dan borgmeyer,R,0.0,1.0,2023.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,84472000.0,106581000.0,191053000.0,84002045.0,0.0,22100000.0,22100000.0,3.0,26.526792498935404,18.25193068830673,52675021.90688161,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,35.0,10.2,16.7,17.1,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
2964082,st. charles,St. Charles,MO,2025,dan borgmeyer,R,0.0,1.0,2023.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,97462000.0,113851000.0,211313000.0,81100445.0,0.0,250725794.0,249259000.0,23.0,24.51836443504563,18.39497312666897,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,35.0,10.2,16.7,17.1,0.0,,,,1.0,0.5715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,597.0,212.0,823.0,4692.0,5.701093560145808,0.2089914945321992,0.1871202916160388,2025.0
