year,fips7,city_name,state_dem_governor,state_dem_legislature,state_dem_trifecta,state_govt_trifecta,state_legis_control,state_rep_trifecta
2023,2562535,somerville,1.0,1.0,1.0,Dem,Dem,0.0
2013,2567000,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2014,2567000,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2015,2567000,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2016,2567000,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2017,2567000,springfield,0.0,1.0,0.0,Divided,Dem,0.0
2018,2567000,springfield,0.0,1.0,0.0,Divided,Dem,0.0
2019,2567000,springfield,0.0,1.0,0.0,Divided,Dem,0.0
2020,2567000,springfield,0.0,1.0,0.0,Divided,Dem,0.0
2021,2567000,springfield,0.0,1.0,0.0,Divided,Dem,0.0
2022,2567000,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2023,2567000,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2013,2569170,taunton,1.0,1.0,1.0,Dem,Dem,0.0
2014,2569170,taunton,1.0,1.0,1.0,Dem,Dem,0.0
2015,2569170,taunton,1.0,1.0,1.0,Dem,Dem,0.0
2016,2569170,taunton,1.0,1.0,1.0,Dem,Dem,0.0
2017,2569170,taunton,0.0,1.0,0.0,Divided,Dem,0.0
2018,2569170,taunton,0.0,1.0,0.0,Divided,Dem,0.0
2019,2569170,taunton,0.0,1.0,0.0,Divided,Dem,0.0
2020,2569170,taunton,0.0,1.0,0.0,Divided,Dem,0.0
2021,2569170,taunton,0.0,1.0,0.0,Divided,Dem,0.0
2022,2569170,taunton,1.0,1.0,1.0,Dem,Dem,0.0
2023,2569170,taunton,1.0,1.0,1.0,Dem,Dem,0.0
2013,2572600,waltham,1.0,1.0,1.0,Dem,Dem,0.0
2014,2572600,waltham,1.0,1.0,1.0,Dem,Dem,0.0
2015,2572600,waltham,1.0,1.0,1.0,Dem,Dem,0.0
2016,2572600,waltham,1.0,1.0,1.0,Dem,Dem,0.0
2017,2572600,waltham,0.0,1.0,0.0,Divided,Dem,0.0
2018,2572600,waltham,0.0,1.0,0.0,Divided,Dem,0.0
2019,2572600,waltham,0.0,1.0,0.0,Divided,Dem,0.0
2020,2572600,waltham,0.0,1.0,0.0,Divided,Dem,0.0
2021,2572600,waltham,0.0,1.0,0.0,Divided,Dem,0.0
2022,2572600,waltham,1.0,1.0,1.0,Dem,Dem,0.0
2023,2572600,waltham,1.0,1.0,1.0,Dem,Dem,0.0
2013,2582000,worcester,1.0,1.0,1.0,Dem,Dem,0.0
2014,2582000,worcester,1.0,1.0,1.0,Dem,Dem,0.0
2015,2582000,worcester,1.0,1.0,1.0,Dem,Dem,0.0
2016,2582000,worcester,1.0,1.0,1.0,Dem,Dem,0.0
2017,2582000,worcester,0.0,1.0,0.0,Divided,Dem,0.0
2018,2582000,worcester,0.0,1.0,0.0,Divided,Dem,0.0
2019,2582000,worcester,0.0,1.0,0.0,Divided,Dem,0.0
2020,2582000,worcester,0.0,1.0,0.0,Divided,Dem,0.0
2021,2582000,worcester,0.0,1.0,0.0,Divided,Dem,0.0
2022,2582000,worcester,1.0,1.0,1.0,Dem,Dem,0.0
2023,2582000,worcester,1.0,1.0,1.0,Dem,Dem,0.0
2013,2603000,ann arbor,1.0,1.0,1.0,Dem,Dem,0.0
2014,2603000,ann arbor,0.0,0.0,0.0,Rep,Rep,1.0
2015,2603000,ann arbor,0.0,0.0,0.0,Rep,Rep,1.0
2016,2603000,ann arbor,0.0,0.0,0.0,Rep,Rep,1.0
2017,2603000,ann arbor,0.0,0.0,0.0,Rep,Rep,1.0
2018,2603000,ann arbor,0.0,0.0,0.0,Rep,Rep,1.0
2019,2603000,ann arbor,1.0,0.0,0.0,Divided,Rep,0.0
2020,2603000,ann arbor,1.0,0.0,0.0,Divided,Divided,0.0
2021,2603000,ann arbor,1.0,1.0,1.0,Dem,Dem,0.0
2022,2603000,ann arbor,1.0,0.0,0.0,Divided,Divided,0.0
2023,2603000,ann arbor,1.0,1.0,1.0,Dem,Dem,0.0
2021,2605920,battle creek,1.0,1.0,1.0,Dem,Dem,0.0
2022,2605920,battle creek,1.0,0.0,0.0,Divided,Divided,0.0
2023,2605920,battle creek,1.0,1.0,1.0,Dem,Dem,0.0
2013,2621000,dearborn,1.0,1.0,1.0,Dem,Dem,0.0
2014,2621000,dearborn,0.0,0.0,0.0,Rep,Rep,1.0
2015,2621000,dearborn,0.0,0.0,0.0,Rep,Rep,1.0
2016,2621000,dearborn,0.0,0.0,0.0,Rep,Rep,1.0
2017,2621000,dearborn,0.0,0.0,0.0,Rep,Rep,1.0
2018,2621000,dearborn,0.0,0.0,0.0,Rep,Rep,1.0
2019,2621000,dearborn,1.0,0.0,0.0,Divided,Rep,0.0
2020,2621000,dearborn,1.0,0.0,0.0,Divided,Divided,0.0
2021,2621000,dearborn,1.0,1.0,1.0,Dem,Dem,0.0
2022,2621000,dearborn,1.0,0.0,0.0,Divided,Divided,0.0
2023,2621000,dearborn,1.0,1.0,1.0,Dem,Dem,0.0
2013,2621020,dearborn heights,1.0,1.0,1.0,Dem,Dem,0.0
2014,2621020,dearborn heights,0.0,0.0,0.0,Rep,Rep,1.0
2015,2621020,dearborn heights,0.0,0.0,0.0,Rep,Rep,1.0
2016,2621020,dearborn heights,0.0,0.0,0.0,Rep,Rep,1.0
2017,2621020,dearborn heights,0.0,0.0,0.0,Rep,Rep,1.0
2018,2621020,dearborn heights,0.0,0.0,0.0,Rep,Rep,1.0
2019,2621020,dearborn heights,1.0,0.0,0.0,Divided,Rep,0.0
2020,2621020,dearborn heights,1.0,0.0,0.0,Divided,Divided,0.0
2021,2621020,dearborn heights,1.0,1.0,1.0,Dem,Dem,0.0
2022,2621020,dearborn heights,1.0,0.0,0.0,Divided,Divided,0.0
2023,2621020,dearborn heights,1.0,1.0,1.0,Dem,Dem,0.0
2013,2622000,detroit,1.0,1.0,1.0,Dem,Dem,0.0
2014,2622000,detroit,0.0,0.0,0.0,Rep,Rep,1.0
2015,2622000,detroit,0.0,0.0,0.0,Rep,Rep,1.0
2016,2622000,detroit,0.0,0.0,0.0,Rep,Rep,1.0
2017,2622000,detroit,0.0,0.0,0.0,Rep,Rep,1.0
2018,2622000,detroit,0.0,0.0,0.0,Rep,Rep,1.0
2019,2622000,detroit,1.0,0.0,0.0,Divided,Rep,0.0
2020,2622000,detroit,1.0,0.0,0.0,Divided,Divided,0.0
2021,2622000,detroit,1.0,1.0,1.0,Dem,Dem,0.0
2022,2622000,detroit,1.0,0.0,0.0,Divided,Divided,0.0
2023,2622000,detroit,1.0,1.0,1.0,Dem,Dem,0.0
2013,2627440,farmington hills,1.0,1.0,1.0,Dem,Dem,0.0
2014,2627440,farmington hills,0.0,0.0,0.0,Rep,Rep,1.0
2015,2627440,farmington hills,0.0,0.0,0.0,Rep,Rep,1.0
2016,2627440,farmington hills,0.0,0.0,0.0,Rep,Rep,1.0
2017,2627440,farmington hills,0.0,0.0,0.0,Rep,Rep,1.0
2018,2627440,farmington hills,0.0,0.0,0.0,Rep,Rep,1.0
2019,2627440,farmington hills,1.0,0.0,0.0,Divided,Rep,0.0
2020,2627440,farmington hills,1.0,0.0,0.0,Divided,Divided,0.0
2021,2627440,farmington hills,1.0,1.0,1.0,Dem,Dem,0.0
2022,2627440,farmington hills,1.0,0.0,0.0,Divided,Divided,0.0
2023,2627440,farmington hills,1.0,1.0,1.0,Dem,Dem,0.0
2013,2629000,flint,1.0,1.0,1.0,Dem,Dem,0.0
2014,2629000,flint,0.0,0.0,0.0,Rep,Rep,1.0
2015,2629000,flint,0.0,0.0,0.0,Rep,Rep,1.0
2016,2629000,flint,0.0,0.0,0.0,Rep,Rep,1.0
2017,2629000,flint,0.0,0.0,0.0,Rep,Rep,1.0
2018,2629000,flint,0.0,0.0,0.0,Rep,Rep,1.0
2019,2629000,flint,1.0,0.0,0.0,Divided,Rep,0.0
2020,2629000,flint,1.0,0.0,0.0,Divided,Divided,0.0
2021,2629000,flint,1.0,1.0,1.0,Dem,Dem,0.0
2022,2629000,flint,1.0,0.0,0.0,Divided,Divided,0.0
2023,2629000,flint,1.0,1.0,1.0,Dem,Dem,0.0
2013,2634000,grand rapids,1.0,1.0,1.0,Dem,Dem,0.0
2014,2634000,grand rapids,0.0,0.0,0.0,Rep,Rep,1.0
2015,2634000,grand rapids,0.0,0.0,0.0,Rep,Rep,1.0
2016,2634000,grand rapids,0.0,0.0,0.0,Rep,Rep,1.0
2017,2634000,grand rapids,0.0,0.0,0.0,Rep,Rep,1.0
2018,2634000,grand rapids,0.0,0.0,0.0,Rep,Rep,1.0
2019,2634000,grand rapids,1.0,0.0,0.0,Divided,Rep,0.0
2020,2634000,grand rapids,1.0,0.0,0.0,Divided,Divided,0.0
2021,2634000,grand rapids,1.0,1.0,1.0,Dem,Dem,0.0
2022,2634000,grand rapids,1.0,0.0,0.0,Divided,Divided,0.0
2023,2634000,grand rapids,1.0,1.0,1.0,Dem,Dem,0.0
2013,2642160,kalamazoo,1.0,1.0,1.0,Dem,Dem,0.0
2014,2642160,kalamazoo,0.0,0.0,0.0,Rep,Rep,1.0
2015,2642160,kalamazoo,0.0,0.0,0.0,Rep,Rep,1.0
2016,2642160,kalamazoo,0.0,0.0,0.0,Rep,Rep,1.0
2017,2642160,kalamazoo,0.0,0.0,0.0,Rep,Rep,1.0
2018,2642160,kalamazoo,0.0,0.0,0.0,Rep,Rep,1.0
2019,2642160,kalamazoo,1.0,0.0,0.0,Divided,Rep,0.0
2020,2642160,kalamazoo,1.0,0.0,0.0,Divided,Divided,0.0
2021,2642160,kalamazoo,1.0,1.0,1.0,Dem,Dem,0.0
2022,2642160,kalamazoo,1.0,0.0,0.0,Divided,Divided,0.0
2023,2642160,kalamazoo,1.0,1.0,1.0,Dem,Dem,0.0
2013,2642820,kentwood,1.0,1.0,1.0,Dem,Dem,0.0
2014,2642820,kentwood,0.0,0.0,0.0,Rep,Rep,1.0
2015,2642820,kentwood,0.0,0.0,0.0,Rep,Rep,1.0
2016,2642820,kentwood,0.0,0.0,0.0,Rep,Rep,1.0
2017,2642820,kentwood,0.0,0.0,0.0,Rep,Rep,1.0
2018,2642820,kentwood,0.0,0.0,0.0,Rep,Rep,1.0
2019,2642820,kentwood,1.0,0.0,0.0,Divided,Rep,0.0
2020,2642820,kentwood,1.0,0.0,0.0,Divided,Divided,0.0
2021,2642820,kentwood,1.0,1.0,1.0,Dem,Dem,0.0
2022,2642820,kentwood,1.0,0.0,0.0,Divided,Divided,0.0
2023,2642820,kentwood,1.0,1.0,1.0,Dem,Dem,0.0
2013,2646000,lansing,1.0,1.0,1.0,Dem,Dem,0.0
2014,2646000,lansing,0.0,0.0,0.0,Rep,Rep,1.0
2015,2646000,lansing,0.0,0.0,0.0,Rep,Rep,1.0
2016,2646000,lansing,0.0,0.0,0.0,Rep,Rep,1.0
2017,2646000,lansing,0.0,0.0,0.0,Rep,Rep,1.0
2018,2646000,lansing,0.0,0.0,0.0,Rep,Rep,1.0
2019,2646000,lansing,1.0,0.0,0.0,Divided,Rep,0.0
2020,2646000,lansing,1.0,0.0,0.0,Divided,Divided,0.0
2021,2646000,lansing,1.0,1.0,1.0,Dem,Dem,0.0
2022,2646000,lansing,1.0,0.0,0.0,Divided,Divided,0.0
2023,2646000,lansing,1.0,1.0,1.0,Dem,Dem,0.0
2016,2649000,livonia,0.0,0.0,0.0,Rep,Rep,1.0
2017,2649000,livonia,0.0,0.0,0.0,Rep,Rep,1.0
2018,2649000,livonia,0.0,0.0,0.0,Rep,Rep,1.0
2019,2649000,livonia,1.0,0.0,0.0,Divided,Rep,0.0
2020,2649000,livonia,1.0,0.0,0.0,Divided,Divided,0.0
2021,2649000,livonia,1.0,1.0,1.0,Dem,Dem,0.0
2022,2649000,livonia,1.0,0.0,0.0,Divided,Divided,0.0
2023,2649000,livonia,1.0,1.0,1.0,Dem,Dem,0.0
2013,2659440,novi,1.0,1.0,1.0,Dem,Dem,0.0
2014,2659440,novi,0.0,0.0,0.0,Rep,Rep,1.0
2015,2659440,novi,0.0,0.0,0.0,Rep,Rep,1.0
2016,2659440,novi,0.0,0.0,0.0,Rep,Rep,1.0
2017,2659440,novi,0.0,0.0,0.0,Rep,Rep,1.0
2018,2659440,novi,0.0,0.0,0.0,Rep,Rep,1.0
2019,2659440,novi,1.0,0.0,0.0,Divided,Rep,0.0
2020,2659440,novi,1.0,0.0,0.0,Divided,Divided,0.0
2021,2659440,novi,1.0,1.0,1.0,Dem,Dem,0.0
2022,2659440,novi,1.0,0.0,0.0,Divided,Divided,0.0
2023,2659440,novi,1.0,1.0,1.0,Dem,Dem,0.0
2013,2665440,pontiac,1.0,1.0,1.0,Dem,Dem,0.0
2014,2665440,pontiac,0.0,0.0,0.0,Rep,Rep,1.0
2015,2665440,pontiac,0.0,0.0,0.0,Rep,Rep,1.0
2016,2665440,pontiac,0.0,0.0,0.0,Rep,Rep,1.0
2017,2665440,pontiac,0.0,0.0,0.0,Rep,Rep,1.0
2018,2665440,pontiac,0.0,0.0,0.0,Rep,Rep,1.0
2019,2665440,pontiac,1.0,0.0,0.0,Divided,Rep,0.0
2020,2665440,pontiac,1.0,0.0,0.0,Divided,Divided,0.0
2021,2665440,pontiac,1.0,1.0,1.0,Dem,Dem,0.0
2022,2665440,pontiac,1.0,0.0,0.0,Divided,Divided,0.0
2023,2665440,pontiac,1.0,1.0,1.0,Dem,Dem,0.0
2020,2669035,rochester hills,1.0,0.0,0.0,Divided,Divided,0.0
2021,2669035,rochester hills,1.0,1.0,1.0,Dem,Dem,0.0
2022,2669035,rochester hills,1.0,0.0,0.0,Divided,Divided,0.0
2023,2669035,rochester hills,1.0,1.0,1.0,Dem,Dem,0.0
2013,2670040,royal oak,1.0,1.0,1.0,Dem,Dem,0.0
2014,2670040,royal oak,0.0,0.0,0.0,Rep,Rep,1.0
2015,2670040,royal oak,0.0,0.0,0.0,Rep,Rep,1.0
2016,2670040,royal oak,0.0,0.0,0.0,Rep,Rep,1.0
2017,2670040,royal oak,0.0,0.0,0.0,Rep,Rep,1.0
2018,2670040,royal oak,0.0,0.0,0.0,Rep,Rep,1.0
2019,2670040,royal oak,1.0,0.0,0.0,Divided,Rep,0.0
2020,2670040,royal oak,1.0,0.0,0.0,Divided,Divided,0.0
2021,2670040,royal oak,1.0,1.0,1.0,Dem,Dem,0.0
2022,2670040,royal oak,1.0,0.0,0.0,Divided,Divided,0.0
2023,2670040,royal oak,1.0,1.0,1.0,Dem,Dem,0.0
2013,2670760,st. clair shores,1.0,1.0,1.0,Dem,Dem,0.0
2014,2670760,st. clair shores,0.0,0.0,0.0,Rep,Rep,1.0
2015,2670760,st. clair shores,0.0,0.0,0.0,Rep,Rep,1.0
2016,2670760,st. clair shores,0.0,0.0,0.0,Rep,Rep,1.0
2017,2670760,st. clair shores,0.0,0.0,0.0,Rep,Rep,1.0
2018,2670760,st. clair shores,0.0,0.0,0.0,Rep,Rep,1.0
2019,2670760,st. clair shores,1.0,0.0,0.0,Divided,Rep,0.0
2020,2670760,st. clair shores,1.0,0.0,0.0,Divided,Divided,0.0
2021,2670760,st. clair shores,1.0,1.0,1.0,Dem,Dem,0.0
2022,2670760,st. clair shores,1.0,0.0,0.0,Divided,Divided,0.0
2023,2670760,st. clair shores,1.0,1.0,1.0,Dem,Dem,0.0
2013,2674900,southfield,1.0,1.0,1.0,Dem,Dem,0.0
2014,2674900,southfield,0.0,0.0,0.0,Rep,Rep,1.0
2015,2674900,southfield,0.0,0.0,0.0,Rep,Rep,1.0
2016,2674900,southfield,0.0,0.0,0.0,Rep,Rep,1.0
2017,2674900,southfield,0.0,0.0,0.0,Rep,Rep,1.0
2018,2674900,southfield,0.0,0.0,0.0,Rep,Rep,1.0
2019,2674900,southfield,1.0,0.0,0.0,Divided,Rep,0.0
2020,2674900,southfield,1.0,0.0,0.0,Divided,Divided,0.0
2021,2674900,southfield,1.0,1.0,1.0,Dem,Dem,0.0
2022,2674900,southfield,1.0,0.0,0.0,Divided,Divided,0.0
2023,2674900,southfield,1.0,1.0,1.0,Dem,Dem,0.0
2013,2676460,sterling heights,1.0,1.0,1.0,Dem,Dem,0.0
2014,2676460,sterling heights,0.0,0.0,0.0,Rep,Rep,1.0
2015,2676460,sterling heights,0.0,0.0,0.0,Rep,Rep,1.0
2016,2676460,sterling heights,0.0,0.0,0.0,Rep,Rep,1.0
2017,2676460,sterling heights,0.0,0.0,0.0,Rep,Rep,1.0
2018,2676460,sterling heights,0.0,0.0,0.0,Rep,Rep,1.0
2019,2676460,sterling heights,1.0,0.0,0.0,Divided,Rep,0.0
2020,2676460,sterling heights,1.0,0.0,0.0,Divided,Divided,0.0
2021,2676460,sterling heights,1.0,1.0,1.0,Dem,Dem,0.0
2022,2676460,sterling heights,1.0,0.0,0.0,Divided,Divided,0.0
2023,2676460,sterling heights,1.0,1.0,1.0,Dem,Dem,0.0
2013,2679000,taylor,1.0,1.0,1.0,Dem,Dem,0.0
2014,2679000,taylor,0.0,0.0,0.0,Rep,Rep,1.0
2015,2679000,taylor,0.0,0.0,0.0,Rep,Rep,1.0
2016,2679000,taylor,0.0,0.0,0.0,Rep,Rep,1.0
2017,2679000,taylor,0.0,0.0,0.0,Rep,Rep,1.0
2018,2679000,taylor,0.0,0.0,0.0,Rep,Rep,1.0
2019,2679000,taylor,1.0,0.0,0.0,Divided,Rep,0.0
2020,2679000,taylor,1.0,0.0,0.0,Divided,Divided,0.0
2021,2679000,taylor,1.0,1.0,1.0,Dem,Dem,0.0
2022,2679000,taylor,1.0,0.0,0.0,Divided,Divided,0.0
2023,2679000,taylor,1.0,1.0,1.0,Dem,Dem,0.0
2013,2680700,troy,1.0,1.0,1.0,Dem,Dem,0.0
2014,2680700,troy,0.0,0.0,0.0,Rep,Rep,1.0
2015,2680700,troy,0.0,0.0,0.0,Rep,Rep,1.0
2016,2680700,troy,0.0,0.0,0.0,Rep,Rep,1.0
2017,2680700,troy,0.0,0.0,0.0,Rep,Rep,1.0
2018,2680700,troy,0.0,0.0,0.0,Rep,Rep,1.0
2019,2680700,troy,1.0,0.0,0.0,Divided,Rep,0.0
2020,2680700,troy,1.0,0.0,0.0,Divided,Divided,0.0
2021,2680700,troy,1.0,1.0,1.0,Dem,Dem,0.0
2022,2680700,troy,1.0,0.0,0.0,Divided,Divided,0.0
2023,2680700,troy,1.0,1.0,1.0,Dem,Dem,0.0
2013,2684000,warren,1.0,1.0,1.0,Dem,Dem,0.0
2014,2684000,warren,0.0,0.0,0.0,Rep,Rep,1.0
2015,2684000,warren,0.0,0.0,0.0,Rep,Rep,1.0
2016,2684000,warren,0.0,0.0,0.0,Rep,Rep,1.0
2017,2684000,warren,0.0,0.0,0.0,Rep,Rep,1.0
2018,2684000,warren,0.0,0.0,0.0,Rep,Rep,1.0
2019,2684000,warren,1.0,0.0,0.0,Divided,Rep,0.0
2020,2684000,warren,1.0,0.0,0.0,Divided,Divided,0.0
2021,2684000,warren,1.0,1.0,1.0,Dem,Dem,0.0
2022,2684000,warren,1.0,0.0,0.0,Divided,Divided,0.0
2023,2684000,warren,1.0,1.0,1.0,Dem,Dem,0.0
2013,2686000,westland,1.0,1.0,1.0,Dem,Dem,0.0
2014,2686000,westland,0.0,0.0,0.0,Rep,Rep,1.0
2015,2686000,westland,0.0,0.0,0.0,Rep,Rep,1.0
2016,2686000,westland,0.0,0.0,0.0,Rep,Rep,1.0
2017,2686000,westland,0.0,0.0,0.0,Rep,Rep,1.0
2018,2686000,westland,0.0,0.0,0.0,Rep,Rep,1.0
2019,2686000,westland,1.0,0.0,0.0,Divided,Rep,0.0
2020,2686000,westland,1.0,0.0,0.0,Divided,Divided,0.0
2021,2686000,westland,1.0,1.0,1.0,Dem,Dem,0.0
2022,2686000,westland,1.0,0.0,0.0,Divided,Divided,0.0
2023,2686000,westland,1.0,1.0,1.0,Dem,Dem,0.0
2013,2688940,wyoming,1.0,1.0,1.0,Dem,Dem,0.0
2014,2688940,wyoming,0.0,0.0,0.0,Rep,Rep,1.0
2015,2688940,wyoming,0.0,0.0,0.0,Rep,Rep,1.0
2016,2688940,wyoming,0.0,0.0,0.0,Rep,Rep,1.0
2017,2688940,wyoming,0.0,0.0,0.0,Rep,Rep,1.0
2018,2688940,wyoming,0.0,0.0,0.0,Rep,Rep,1.0
2019,2688940,wyoming,1.0,0.0,0.0,Divided,Rep,0.0
2020,2688940,wyoming,1.0,0.0,0.0,Divided,Divided,0.0
2021,2688940,wyoming,1.0,1.0,1.0,Dem,Dem,0.0
2022,2688940,wyoming,1.0,0.0,0.0,Divided,Divided,0.0
2023,2688940,wyoming,1.0,1.0,1.0,Dem,Dem,0.0
2013,2701900,apple valley,0.0,0.0,0.0,Rep,Rep,1.0
2014,2701900,apple valley,1.0,1.0,1.0,Dem,Dem,0.0
2015,2701900,apple valley,1.0,0.0,0.0,Divided,Split,0.0
2016,2701900,apple valley,1.0,0.0,0.0,Divided,Split,0.0
2017,2701900,apple valley,1.0,1.0,0.0,Divided,Dem,0.0
2018,2701900,apple valley,1.0,0.0,0.0,Divided,Divided,0.0
2019,2701900,apple valley,1.0,0.0,0.0,Divided,Divided,0.0
2020,2701900,apple valley,1.0,0.0,0.0,Divided,Divided,0.0
2021,2701900,apple valley,1.0,0.0,0.0,Divided,Divided,0.0
2022,2701900,apple valley,1.0,0.0,0.0,Divided,Divided,0.0
2023,2701900,apple valley,1.0,0.0,0.0,Divided,Divided,0.0
2013,2706382,blaine,0.0,0.0,0.0,Rep,Rep,1.0
2014,2706382,blaine,1.0,1.0,1.0,Dem,Dem,0.0
2015,2706382,blaine,1.0,0.0,0.0,Divided,Split,0.0
2016,2706382,blaine,1.0,0.0,0.0,Divided,Split,0.0
2017,2706382,blaine,1.0,1.0,0.0,Divided,Dem,0.0
2018,2706382,blaine,1.0,0.0,0.0,Divided,Divided,0.0
2019,2706382,blaine,1.0,0.0,0.0,Divided,Divided,0.0
2020,2706382,blaine,1.0,0.0,0.0,Divided,Divided,0.0
2021,2706382,blaine,1.0,0.0,0.0,Divided,Divided,0.0
2022,2706382,blaine,1.0,0.0,0.0,Divided,Divided,0.0
2023,2706382,blaine,1.0,0.0,0.0,Divided,Divided,0.0
2013,2706616,bloomington,0.0,0.0,0.0,Rep,Rep,1.0
2014,2706616,bloomington,1.0,1.0,1.0,Dem,Dem,0.0
2015,2706616,bloomington,1.0,0.0,0.0,Divided,Split,0.0
2016,2706616,bloomington,1.0,0.0,0.0,Divided,Split,0.0
2017,2706616,bloomington,1.0,1.0,0.0,Divided,Dem,0.0
2018,2706616,bloomington,1.0,0.0,0.0,Divided,Divided,0.0
2019,2706616,bloomington,1.0,0.0,0.0,Divided,Divided,0.0
2020,2706616,bloomington,1.0,0.0,0.0,Divided,Divided,0.0
2021,2706616,bloomington,1.0,0.0,0.0,Divided,Divided,0.0
2022,2706616,bloomington,1.0,0.0,0.0,Divided,Divided,0.0
2023,2706616,bloomington,1.0,0.0,0.0,Divided,Divided,0.0
2013,2707966,brooklyn park,0.0,0.0,0.0,Rep,Rep,1.0
2014,2707966,brooklyn park,1.0,1.0,1.0,Dem,Dem,0.0
2015,2707966,brooklyn park,1.0,0.0,0.0,Divided,Split,0.0
2016,2707966,brooklyn park,1.0,0.0,0.0,Divided,Split,0.0
2017,2707966,brooklyn park,1.0,1.0,0.0,Divided,Dem,0.0
2018,2707966,brooklyn park,1.0,0.0,0.0,Divided,Divided,0.0
2019,2707966,brooklyn park,1.0,0.0,0.0,Divided,Divided,0.0
2020,2707966,brooklyn park,1.0,0.0,0.0,Divided,Divided,0.0
2021,2707966,brooklyn park,1.0,0.0,0.0,Divided,Divided,0.0
2022,2707966,brooklyn park,1.0,0.0,0.0,Divided,Divided,0.0
2023,2707966,brooklyn park,1.0,0.0,0.0,Divided,Divided,0.0
2013,2708794,burnsville,0.0,0.0,0.0,Rep,Rep,1.0
2014,2708794,burnsville,1.0,1.0,1.0,Dem,Dem,0.0
2015,2708794,burnsville,1.0,0.0,0.0,Divided,Split,0.0
2016,2708794,burnsville,1.0,0.0,0.0,Divided,Split,0.0
2017,2708794,burnsville,1.0,1.0,0.0,Divided,Dem,0.0
2018,2708794,burnsville,1.0,0.0,0.0,Divided,Divided,0.0
2019,2708794,burnsville,1.0,0.0,0.0,Divided,Divided,0.0
2020,2708794,burnsville,1.0,0.0,0.0,Divided,Divided,0.0
2021,2708794,burnsville,1.0,0.0,0.0,Divided,Divided,0.0
2022,2708794,burnsville,1.0,0.0,0.0,Divided,Divided,0.0
2023,2708794,burnsville,1.0,0.0,0.0,Divided,Divided,0.0
2015,2713114,coon rapids,1.0,0.0,0.0,Divided,Split,0.0
2016,2713114,coon rapids,1.0,0.0,0.0,Divided,Split,0.0
2017,2713114,coon rapids,1.0,1.0,0.0,Divided,Dem,0.0
2018,2713114,coon rapids,1.0,0.0,0.0,Divided,Divided,0.0
2019,2713114,coon rapids,1.0,0.0,0.0,Divided,Divided,0.0
2020,2713114,coon rapids,1.0,0.0,0.0,Divided,Divided,0.0
2021,2713114,coon rapids,1.0,0.0,0.0,Divided,Divided,0.0
2022,2713114,coon rapids,1.0,0.0,0.0,Divided,Divided,0.0
2023,2713114,coon rapids,1.0,0.0,0.0,Divided,Divided,0.0
2013,2717000,duluth,0.0,0.0,0.0,Rep,Rep,1.0
2014,2717000,duluth,1.0,1.0,1.0,Dem,Dem,0.0
2015,2717000,duluth,1.0,0.0,0.0,Divided,Split,0.0
2016,2717000,duluth,1.0,0.0,0.0,Divided,Split,0.0
2017,2717000,duluth,1.0,1.0,0.0,Divided,Dem,0.0
2018,2717000,duluth,1.0,0.0,0.0,Divided,Divided,0.0
2019,2717000,duluth,1.0,0.0,0.0,Divided,Divided,0.0
2020,2717000,duluth,1.0,0.0,0.0,Divided,Divided,0.0
2021,2717000,duluth,1.0,0.0,0.0,Divided,Divided,0.0
2022,2717000,duluth,1.0,0.0,0.0,Divided,Divided,0.0
2023,2717000,duluth,1.0,0.0,0.0,Divided,Divided,0.0
2013,2717288,eagan,0.0,0.0,0.0,Rep,Rep,1.0
2014,2717288,eagan,1.0,1.0,1.0,Dem,Dem,0.0
2015,2717288,eagan,1.0,0.0,0.0,Divided,Split,0.0
2016,2717288,eagan,1.0,0.0,0.0,Divided,Split,0.0
2017,2717288,eagan,1.0,1.0,0.0,Divided,Dem,0.0
2018,2717288,eagan,1.0,0.0,0.0,Divided,Divided,0.0
2019,2717288,eagan,1.0,0.0,0.0,Divided,Divided,0.0
2020,2717288,eagan,1.0,0.0,0.0,Divided,Divided,0.0
2021,2717288,eagan,1.0,0.0,0.0,Divided,Divided,0.0
2022,2717288,eagan,1.0,0.0,0.0,Divided,Divided,0.0
2023,2717288,eagan,1.0,0.0,0.0,Divided,Divided,0.0
2013,2718116,eden prairie,0.0,0.0,0.0,Rep,Rep,1.0
2014,2718116,eden prairie,1.0,1.0,1.0,Dem,Dem,0.0
2015,2718116,eden prairie,1.0,0.0,0.0,Divided,Split,0.0
2016,2718116,eden prairie,1.0,0.0,0.0,Divided,Split,0.0
2017,2718116,eden prairie,1.0,1.0,0.0,Divided,Dem,0.0
2018,2718116,eden prairie,1.0,0.0,0.0,Divided,Divided,0.0
2019,2718116,eden prairie,1.0,0.0,0.0,Divided,Divided,0.0
2020,2718116,eden prairie,1.0,0.0,0.0,Divided,Divided,0.0
2021,2718116,eden prairie,1.0,0.0,0.0,Divided,Divided,0.0
2022,2718116,eden prairie,1.0,0.0,0.0,Divided,Divided,0.0
2023,2718116,eden prairie,1.0,0.0,0.0,Divided,Divided,0.0
2017,2718188,edina,1.0,1.0,0.0,Divided,Dem,0.0
2018,2718188,edina,1.0,0.0,0.0,Divided,Divided,0.0
