year,fips7,city_name,pres_dem_two_party_share,pres_dem_vote_share,pres_rep_vote_share
2023,2915670,columbia,0.5643557659790328,0.5491400491400491,0.4238987363987364
2013,2924778,florissant,0.5693269380019508,0.5619642276176713,0.4251034660169934
2014,2924778,florissant,0.5693269380019508,0.5619642276176713,0.4251034660169934
2015,2924778,florissant,0.5693269380019508,0.5619642276176713,0.4251034660169934
2016,2924778,florissant,0.586141334347362,0.556860338190336,0.3931841400929965
2017,2924778,florissant,0.586141334347362,0.556860338190336,0.3931841400929965
2018,2924778,florissant,0.586141334347362,0.556860338190336,0.3931841400929965
2019,2924778,florissant,0.586141334347362,0.556860338190336,0.3931841400929965
2020,2924778,florissant,0.6219174291757321,0.6117130149166925,0.3718789962083788
2021,2924778,florissant,0.6219174291757321,0.6117130149166925,0.3718789962083788
2022,2924778,florissant,0.6219174291757321,0.6117130149166925,0.3718789962083788
2023,2924778,florissant,0.6219174291757321,0.6117130149166925,0.3718789962083788
2013,2935000,independence,0.4565085548337435,0.4479355015907166,0.5332848870476757
2014,2935000,independence,0.4565085548337435,0.4479355015907166,0.5332848870476757
2015,2935000,independence,0.4565085548337435,0.4479355015907166,0.5332848870476757
2016,2935000,independence,0.4375898374632971,0.4111210503534843,0.5283912855287837
2017,2935000,independence,0.4375898374632971,0.4111210503534843,0.5283912855287837
2018,2935000,independence,0.4375898374632971,0.4111210503534843,0.5283912855287837
2019,2935000,independence,0.4375898374632971,0.4111210503534843,0.5283912855287837
2020,2935000,independence,0.4793057548719868,0.4693154395218361,0.509841256911281
2021,2935000,independence,0.4793057548719868,0.4693154395218361,0.509841256911281
2022,2935000,independence,0.4793057548719868,0.4693154395218361,0.509841256911281
2023,2935000,independence,0.4793057548719868,0.4693154395218361,0.509841256911281
2013,2938000,kansas city,0.4508471528824525,0.4423553977943489,0.5388113250186917
2014,2938000,kansas city,0.4508471528824525,0.4423553977943489,0.5388113250186917
2015,2938000,kansas city,0.4508471528824525,0.4423553977943489,0.5388113250186917
2016,2938000,kansas city,0.4328634098333236,0.4062838548207346,0.5323383281710147
2017,2938000,kansas city,0.4328634098333236,0.4062838548207346,0.5323383281710147
2018,2938000,kansas city,0.4328634098333236,0.4062838548207346,0.5323383281710147
2019,2938000,kansas city,0.4328634098333236,0.4062838548207346,0.5323383281710147
2020,2938000,kansas city,0.4739501093183984,0.4641323631556462,0.5151589841280088
2021,2938000,kansas city,0.4739501093183984,0.4641323631556462,0.5151589841280088
2022,2938000,kansas city,0.4739501093183984,0.4641323631556462,0.5151589841280088
2023,2938000,kansas city,0.4739501093183984,0.4641323631556462,0.5151589841280088
2018,2941348,lee's summit,0.4375898374632971,0.4111210503534843,0.5283912855287837
2019,2941348,lee's summit,0.4375898374632971,0.4111210503534843,0.5283912855287837
2020,2941348,lee's summit,0.4793057548719868,0.4693154395218361,0.509841256911281
2021,2941348,lee's summit,0.4793057548719868,0.4693154395218361,0.509841256911281
2022,2941348,lee's summit,0.4793057548719868,0.4693154395218361,0.509841256911281
2023,2941348,lee's summit,0.4793057548719868,0.4693154395218361,0.509841256911281
2013,2964082,st. charles,0.3933699116207247,0.3868705907695621,0.5966072486402068
2014,2964082,st. charles,0.3933699116207247,0.3868705907695621,0.5966072486402068
2015,2964082,st. charles,0.3933699116207247,0.3868705907695621,0.5966072486402068
2016,2964082,st. charles,0.3606655595030377,0.341414392676799,0.6052088256511032
2017,2964082,st. charles,0.3606655595030377,0.341414392676799,0.6052088256511032
2018,2964082,st. charles,0.3606655595030377,0.341414392676799,0.6052088256511032
2019,2964082,st. charles,0.3606655595030377,0.341414392676799,0.6052088256511032
2020,2964082,st. charles,0.4108407252235923,0.4032574082164879,0.578284545778026
2021,2964082,st. charles,0.4108407252235923,0.4032574082164879,0.578284545778026
2022,2964082,st. charles,0.4108407252235923,0.4032574082164879,0.578284545778026
2023,2964082,st. charles,0.4108407252235923,0.4032574082164879,0.578284545778026
2013,2964550,st. joseph,0.4552461026449466,0.4441975730644334,0.5315330712698684
2014,2964550,st. joseph,0.4552461026449466,0.4441975730644334,0.5315330712698684
2015,2964550,st. joseph,0.4552461026449466,0.4441975730644334,0.5315330712698684
2016,2964550,st. joseph,0.3603936039360393,0.3368854987520682,0.5978855267954793
2017,2964550,st. joseph,0.3603936039360393,0.3368854987520682,0.5978855267954793
2018,2964550,st. joseph,0.3603936039360393,0.3368854987520682,0.5978855267954793
2019,2964550,st. joseph,0.3603936039360393,0.3368854987520682,0.5978855267954793
2020,2964550,st. joseph,0.3745647026048196,0.3673698016285043,0.6134214984425378
2021,2964550,st. joseph,0.3745647026048196,0.3673698016285043,0.6134214984425378
2022,2964550,st. joseph,0.3745647026048196,0.3673698016285043,0.6134214984425378
2023,2964550,st. joseph,0.3745647026048196,0.3673698016285043,0.6134214984425378
2013,2965000,st. louis,0.8381137853418288,0.8271184552285056,0.1597624071250008
2014,2965000,st. louis,0.8381137853418288,0.8271184552285056,0.1597624071250008
2015,2965000,st. louis,0.8381137853418288,0.8271184552285056,0.1597624071250008
2016,2965000,st. louis,0.8334332797620475,0.794528588089122,0.1587913805062847
2017,2965000,st. louis,0.8334332797620475,0.794528588089122,0.1587913805062847
2018,2965000,st. louis,0.8334332797620475,0.794528588089122,0.1587913805062847
2019,2965000,st. louis,0.8334332797620475,0.794528588089122,0.1587913805062847
2020,2965000,st. louis,0.8367778174714775,0.8223759402989534,0.1604129471789163
2021,2965000,st. louis,0.8367778174714775,0.8223759402989534,0.1604129471789163
2022,2965000,st. louis,0.8367778174714775,0.8223759402989534,0.1604129471789163
2023,2965000,st. louis,0.8367778174714775,0.8223759402989534,0.1604129471789163
2013,2965126,st. peters,0.3423405119869972,0.337,0.6474
2014,2965126,st. peters,0.3423405119869972,0.337,0.6474
2015,2965126,st. peters,0.3423405119869972,0.337,0.6474
2016,2965126,st. peters,0.32396904484257394,0.3056,0.6377
2017,2965126,st. peters,0.32396904484257394,0.3056,0.6377
2018,2965126,st. peters,0.32396904484257394,0.3056,0.6377
2019,2965126,st. peters,0.32396904484257394,0.3056,0.6377
2020,2965126,st. peters,0.34488398241848106,0.3374,0.6409
2021,2965126,st. peters,0.34488398241848106,0.3374,0.6409
2022,2965126,st. peters,0.34488398241848106,0.3374,0.6409
2023,2965126,st. peters,0.34488398241848106,0.3374,0.6409
2013,2970000,springfield,0.3754010347712376,0.3672605047358718,0.6110546055559087
2014,2970000,springfield,0.3754010347712376,0.3672605047358718,0.6110546055559087
2015,2970000,springfield,0.3754010347712376,0.3672605047358718,0.6110546055559087
2016,2970000,springfield,0.353816980366503,0.330632742917721,0.6038411836169341
2017,2970000,springfield,0.353816980366503,0.330632742917721,0.6038411836169341
2018,2970000,springfield,0.353816980366503,0.330632742917721,0.6038411836169341
2019,2970000,springfield,0.353816980366503,0.330632742917721,0.6038411836169341
2020,2970000,springfield,0.397035285296111,0.3883497884344146,0.5897743300423132
2021,2970000,springfield,0.397035285296111,0.3883497884344146,0.5897743300423132
2022,2970000,springfield,0.397035285296111,0.3883497884344146,0.5897743300423132
2023,2970000,springfield,0.397035285296111,0.3883497884344146,0.5897743300423132
2013,3006550,billings,0.3946459800008968,0.3837254930457657,0.5886029037743253
2014,3006550,billings,0.3946459800008968,0.3837254930457657,0.5886029037743253
2015,3006550,billings,0.3946459800008968,0.3837254930457657,0.5886029037743253
2016,3006550,billings,0.3514130383097431,0.3208166927128552,0.5921166869248133
2017,3006550,billings,0.3514130383097431,0.3208166927128552,0.5921166869248133
2018,3006550,billings,0.3514130383097431,0.3208166927128552,0.5921166869248133
2019,3006550,billings,0.3514130383097431,0.3208166927128552,0.5921166869248133
2020,3006550,billings,0.3766559035493732,0.3660061321148638,0.6057193304780425
2021,3006550,billings,0.3766559035493732,0.3660061321148638,0.6057193304780425
2022,3006550,billings,0.3766559035493732,0.3660061321148638,0.6057193304780425
2023,3006550,billings,0.3766559035493732,0.3660061321148638,0.6057193304780425
2013,3032800,great falls,0.4536438633588468,0.4406897349843768,0.5307545422983451
2014,3032800,great falls,0.4536438633588468,0.4406897349843768,0.5307545422983451
