state,year,state_population,state_fta_total,state_fta_formula_total,state_fta_capital_grants,state_fta_formula_5307,state_fta_rural_5311,state_fta_enhanced_mobility,state_fta_good_repair,state_fta_bus_facilities,state_fta_planning,state_fta_per_capita,state_transit_ridership,state_transit_ridership_per_capita,state_transit_pmt,state_transit_vrh,state_transit_operating_expenses,state_transit_fare_revenue,state_transit_agencies,state_transit_funding,ntd_state_funding_operations,ntd_state_funding_capital,ntd_local_funding_operations,ntd_local_funding_capital,ntd_federal_funding_operations,ntd_federal_funding_capital,state_has_transit_authority,_ridership_backcast,_fta_data_quality
WI,2018,5893718,69358792.0,67328582.0,,50688022.0,3056370.0,4662737.0,1068843.0,7852610.0,1743037.0,11.768257660105215,61969903.51434259,10.514568819604635,,,,,,,,,,,,,1,1.0,complete
WI,2019,5893718,127979594.0,126245126.0,,63351475.0,35740671.0,8151873.0,1495664.0,17505443.0,1448754.0,21.71457711414085,61969903.51434259,10.514568819604635,,,,,,,,,,,,,1,1.0,complete
WI,2020,5893718,269017312.84,266947964.84,-5000.0,163955969.0,79389737.84,4663258.0,1389587.0,17549413.0,1791021.31,45.64475477788384,30046013.8251358,5.097972761020429,,,,,,,,,,,,,1,1.0,complete
WI,2021,5893718,213222180.57,169428876.6,41223254.66,142953320.0,3965143.91,7516881.0,221404.0,14772127.69,2280837.31,36.17787287583152,35679641.417348765,6.05384265371176,,,,,,,,,,,,,1,1.0,complete
WI,2022,5893718,164261009.74,160700479.74,2093669.0,135402283.74,4122664.0,3971549.0,1341774.0,15862209.0,1466861.0,27.87052413094756,37231069.0,6.317076758677629,116822432.0,3560814.0,331213371.0,50111277.0,78.0,102024177.0,98614067.0,3410110.0,52605316.0,25371173.0,130973706.0,37252527.0,1,0.0,complete
WI,2023,5893718,197114519.0,193774297.0,,119557414.0,39605755.0,8924663.0,3657118.0,22029347.0,3140222.0,33.444850771618185,43519239.0,7.384004290670168,131992826.0,3626064.0,351225607.0,57242209.0,78.0,118134022.0,115880180.0,2253842.0,63675189.0,13370515.0,117326093.0,37487289.0,1,0.0,complete
WI,2024,5893718,238179703.35,125145635.64,110600000.0,66360108.0,24457668.0,5595670.0,1674037.0,27058152.64,2434067.71,40.41247025222449,46406331.0,7.873863493299137,145023323.0,3759368.0,371098788.0,53283062.0,79.0,121883339.0,117651554.0,4231785.0,114984068.0,42880610.0,88254901.0,203026103.0,1,0.0,complete
WI,2025,5893718,155522856.65,152554775.82,,90883615.0,17404544.0,9183241.0,2120901.0,32962474.82,2968080.83,26.38790261936523,,,,,,,,,,,,,,,1,,preliminary_fy2025
WV,2014,1793716,33387674.0,30684878.0,1439391.0,11079327.0,16657935.0,1700362.0,,1247254.0,324053.0,18.613690238588493,9213397.645408832,5.136486291814776,,,,,,,,,,,,,0,1.0,complete
WV,2015,1793716,20599307.0,20599307.0,,7056988.0,9752260.0,3600046.0,,190013.0,,11.484151894725809,8957469.933036365,4.993806117042143,,,,,,,,,,,,,0,1.0,complete
WV,2016,1793716,21110240.0,20388422.0,0.0,15822571.0,,1049832.0,959307.0,2556712.0,432618.0,11.768997990763308,8872160.695578875,4.946246058784599,,,,,,,,,,,,,0,1.0,complete
WV,2017,1793716,30043930.0,26562334.0,3000000.0,9551154.0,9719735.0,3066453.0,2681349.0,1543643.0,,16.74954675099068,8616232.983206406,4.803565884011965,,,,,,,,,,,,,0,1.0,complete
WV,2018,1793716,24052696.11,23498833.71,,9545496.71,9877461.0,2203090.0,,1872786.0,553862.4,13.409422734702709,8445614.508291429,4.708445767496878,,,,,,,,,,,,,0,1.0,complete
WV,2019,1793716,27150073.0,26669845.0,,9878926.0,9965734.0,867752.0,0.0,5957433.0,0.0,15.136216101099617,8445614.508291429,4.708445767496878,,,,,,,,,,,,,0,1.0,complete
WV,2020,1793716,100658828.0,99122164.0,,38058221.0,50051259.0,4990596.0,2946883.0,3075205.0,1536664.0,56.11748348121999,4094843.397959481,2.2828827963621223,,,,,,,,,,,,,0,1.0,complete
WV,2021,1793716,33065117.63,31423157.0,,21562880.0,0.0,2847275.0,,7013002.0,819909.63,18.433864463493663,4862626.535076884,2.7109233206800205,,,,,,,,,,,,,0,1.0,complete
WV,2022,1793716,45647166.0,45038453.0,0.0,16161388.0,13083263.0,3264456.0,1674325.0,10855021.0,608713.0,25.448379788104692,5074064.0,2.8288000999043326,12530821.0,799636.0,60528476.0,4634787.0,19.0,4175076.0,3992897.0,182179.0,8684835.0,6878494.0,32277577.0,3128946.0,0,0.0,complete
WV,2023,1793716,35070798.0,35072158.0,,16572382.0,11118143.0,3186286.0,1209121.0,2986226.0,0.0,19.55203499327653,5735201.0,3.197385204792732,14320218.0,805841.0,60950377.0,5767862.0,18.0,6033432.0,5144066.0,889366.0,19302867.0,2473698.0,22025333.0,18072281.0,0,0.0,complete
WV,2024,1793716,43787099.42,42974562.42,,9598994.42,24994360.0,2827511.0,,5553697.0,322162.0,24.411389216576094,5996212.0,3.3428993218547416,14457525.0,873527.0,65748467.0,5748551.0,19.0,7992299.0,6889526.0,1102773.0,24982575.0,4864539.0,20109764.0,11633570.0,0,0.0,complete
WV,2025,1793716,38834572.34,38330543.34,,14704116.0,18612884.0,353830.0,2471713.34,2188000.0,0.0,21.650346175202767,,,,,,,,,,,,,,,0,,preliminary_fy2025
WY,2014,576851,10146229.0,8304629.0,,,6488764.0,,,1815865.0,1580227.0,17.588994385031835,2587245.221192609,4.4851187242331365,,,,,,,,,,,,,0,1.0,complete
WY,2015,576851,11309112.0,9593217.0,,2340626.0,6181047.0,420828.0,,650716.0,1715895.0,19.60491010676934,2515377.298381703,4.360532093004438,,,,,,,,,,,,,0,1.0,complete
WY,2016,576851,18657545.0,13108371.0,1000000.0,3743156.0,7021214.0,420082.0,,1923919.0,4549174.0,32.34378548359975,2491421.324111401,4.3190032159282055,,,,,,,,,,,,,0,1.0,complete
WY,2017,576851,11117213.0,9023349.0,,0.0,6558944.0,816778.0,,1647627.0,2093864.0,19.272243612301963,2419553.4013004955,4.194416584699507,,,,,,,,,,,,,0,1.0,complete
WY,2018,576851,16481437.0,12466515.0,,4818213.0,6741634.0,133902.0,,772766.0,4014922.0,28.571393652780355,2371641.4527598917,4.111358830547042,,,,,,,,,,,,,0,1.0,complete
WY,2019,576851,15463030.0,15079836.0,,1024464.0,7808063.0,219109.0,,6028200.0,383194.0,26.805934288057056,2371641.4527598917,4.111358830547042,,,,,,,,,,,,,0,1.0,complete
WY,2020,576851,29293455.0,28800727.0,,8085268.0,20301681.0,414350.0,,-572.0,492728.0,50.781666322845936,1149886.7649744928,1.9933860996591717,,,,,,,,,,,,,0,1.0,complete
WY,2021,576851,19855273.0,19430832.0,,1156906.0,9764271.0,948040.0,,7561615.0,424441.0,34.42010675200355,1365490.53340721,2.367145993345266,,,,,,,,,,,,,0,1.0,complete
WY,2022,576851,14551767.0,13498241.0,,1871164.0,9171335.0,169006.0,,2286736.0,1053526.0,25.226214395051755,1424865.0,2.470074594652692,0.0,236507.0,17251555.0,881257.0,20.0,553136.0,553136.0,0.0,5449384.0,1412899.0,10367778.0,5149506.0,0,0.0,complete
WY,2023,576851,23434553.0,22813947.0,,3766310.0,8643544.0,1201881.0,,9202212.0,620606.0,40.62496727924542,1702466.0,2.9513097836356357,0.0,254688.0,20085926.0,1083610.0,20.0,661331.0,654703.0,6628.0,6061426.0,1383731.0,12266187.0,5478365.0,0,0.0,complete
WY,2024,576851,14321706.0,13356542.0,,2907508.0,9699562.0,0.0,,749472.0,965164.0,24.82739216886163,2003926.0,3.473905739957112,0.0,279564.0,22548117.0,1231785.0,27.0,602879.0,602879.0,0.0,6735866.0,675646.0,13603928.0,6078566.0,0,0.0,complete
WY,2025,576851,15158143.0,14508211.0,,1513625.0,9688675.0,1483731.0,,1822180.0,649932.0,26.27739745618886,,,,,,,,,,,,,,,0,,preliminary_fy2025
