fips,geo_name,state_abb,year,mayor_name,mayor_pid,prob_democrat,prob_republican,election_year,election_type,source,mayor_pid_raw
3032800,great falls,MT,2018,bob kelly,D,1.0,0.0,2017.0,elected,candidates_master,D
3032800,great falls,MT,2019,bob kelly,D,1.0,0.0,2017.0,elected,candidates_master,D
3032800,great falls,MT,2020,bob kelly,D,1.0,0.0,2019.0,unopposed,candidates_master,D
3032800,great falls,MT,2021,bob kelly,D,1.0,0.0,2019.0,unopposed,candidates_master,D
3032800,great falls,MT,2022,bob kelly,D,1.0,0.0,2021.0,elected,candidates_master,D
3032800,great falls,MT,2023,bob kelly,D,1.0,0.0,2021.0,elected,candidates_master,D
3032800,great falls,MT,2024,cory reeves,R,0.0,1.0,2023.0,elected,additional_candidates,R
3032800,great falls,MT,2025,cory reeves,R,0.0,1.0,2023.0,elected,additional_candidates,R
3050200,missoula,MT,2010,john engen,D,1.0,0.0,2009.0,unopposed,harvard_dataverse,D
3050200,missoula,MT,2011,john engen,D,1.0,0.0,2009.0,unopposed,harvard_dataverse,D
3050200,missoula,MT,2012,john engen,D,1.0,0.0,2009.0,unopposed,harvard_dataverse,D
3050200,missoula,MT,2013,john engen,D,1.0,0.0,2009.0,unopposed,harvard_dataverse,D
3050200,missoula,MT,2014,john engen,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3050200,missoula,MT,2015,john engen,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3050200,missoula,MT,2016,john engen,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3050200,missoula,MT,2017,john engen,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3050200,missoula,MT,2018,john engen,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3050200,missoula,MT,2019,john engen,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3050200,missoula,MT,2020,john engen,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3050200,missoula,MT,2021,john engen,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3050200,missoula,MT,2022,john engen,D,1.0,0.0,2021.0,elected,additional_candidates,D
3050200,missoula,MT,2023,john engen,D,1.0,0.0,2021.0,elected,additional_candidates,D
3050200,missoula,MT,2024,andrea davis,D,1.0,0.0,2023.0,elected,additional_candidates,D
3050200,missoula,MT,2025,andrea davis,D,1.0,0.0,2023.0,elected,additional_candidates,D
3103950,bellevue,NE,2010,gary mixan,R,0.0,1.0,2009.0,appointed,additional_candidates,R
3103950,bellevue,NE,2011,rita sanders,R,0.0,1.0,2010.0,elected,additional_candidates,R
3103950,bellevue,NE,2012,rita sanders,R,0.0,1.0,2010.0,elected,additional_candidates,R
3103950,bellevue,NE,2013,rita sanders,R,0.0,1.0,2010.0,elected,additional_candidates,R
3103950,bellevue,NE,2014,rita sanders,R,0.0,1.0,2010.0,elected,additional_candidates,R
3103950,bellevue,NE,2015,rita sanders,R,0.0,1.0,2014.0,unopposed,additional_candidates,R
3103950,bellevue,NE,2016,rita sanders,R,0.0,1.0,2014.0,unopposed,additional_candidates,R
3103950,bellevue,NE,2017,rita sanders,R,0.0,1.0,2014.0,unopposed,additional_candidates,R
3103950,bellevue,NE,2018,rita sanders,R,0.0,1.0,2014.0,unopposed,additional_candidates,R
3103950,bellevue,NE,2019,rusty hike,R,0.0,1.0,2018.0,elected,additional_candidates,R
3103950,bellevue,NE,2020,rusty hike,R,0.0,1.0,2018.0,elected,additional_candidates,R
3103950,bellevue,NE,2021,rusty hike,R,0.0,1.0,2018.0,elected,additional_candidates,R
3103950,bellevue,NE,2022,rusty hike,R,0.0,1.0,2018.0,elected,additional_candidates,R
3103950,bellevue,NE,2023,rusty hike,R,0.0,1.0,2022.0,elected,additional_candidates,R
3103950,bellevue,NE,2024,rusty hike,R,0.0,1.0,2022.0,elected,additional_candidates,R
3103950,bellevue,NE,2025,rusty hike,R,0.0,1.0,2022.0,elected,additional_candidates,R
3119595,grand island,NE,2010,,,,,,,,
3119595,grand island,NE,2011,jay vavricek,R,1.0,0.0,2010.0,elected,candidates_master,R
3119595,grand island,NE,2012,jay vavricek,R,1.0,0.0,2010.0,elected,candidates_master,R
3119595,grand island,NE,2013,jay vavricek,R,1.0,0.0,2010.0,elected,candidates_master,R
3119595,grand island,NE,2014,jay vavricek,R,1.0,0.0,2010.0,elected,candidates_master,R
3119595,grand island,NE,2015,jay vavricek,R,1.0,0.0,2014.0,elected,candidates_master,R
3119595,grand island,NE,2016,jay vavricek,R,1.0,0.0,2014.0,elected,candidates_master,R
3119595,grand island,NE,2017,jay vavricek,R,1.0,0.0,2014.0,elected,candidates_master,R
3119595,grand island,NE,2018,jay vavricek,R,1.0,0.0,2014.0,elected,candidates_master,R
3119595,grand island,NE,2019,roger steele,R,1.0,0.0,2018.0,elected,candidates_master,R
3119595,grand island,NE,2020,roger steele,R,1.0,0.0,2018.0,elected,candidates_master,R
3119595,grand island,NE,2021,roger steele,R,1.0,0.0,2018.0,elected,candidates_master,R
3119595,grand island,NE,2022,roger steele,R,1.0,0.0,2018.0,elected,candidates_master,R
3119595,grand island,NE,2023,roger steele,R,1.0,0.0,2022.0,elected,additional_candidates,R
3119595,grand island,NE,2024,roger steele,R,1.0,0.0,2022.0,elected,additional_candidates,R
3119595,grand island,NE,2025,roger steele,R,1.0,0.0,2022.0,elected,additional_candidates,R
3128000,lincoln,NE,2010,chris beutler,D,1.0,0.0,2007.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2011,chris beutler,D,1.0,0.0,2007.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2012,chris beutler,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2013,chris beutler,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2014,chris beutler,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2015,chris beutler,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2016,chris beutler,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2017,chris beutler,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2018,chris beutler,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2019,chris beutler,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2020,leirion gaylor baird,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2021,leirion gaylor baird,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2022,leirion gaylor baird,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2023,leirion gaylor baird,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
3128000,lincoln,NE,2024,leirion gaylor baird,D,1.0,0.0,2023.0,elected,additional_candidates,D
3128000,lincoln,NE,2025,leirion gaylor baird,D,1.0,0.0,2023.0,elected,additional_candidates,D
3137000,omaha,NE,2010,james suttle,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3137000,omaha,NE,2011,james suttle,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3137000,omaha,NE,2012,james suttle,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3137000,omaha,NE,2013,james suttle,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3137000,omaha,NE,2014,jean stothert,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
3137000,omaha,NE,2015,jean stothert,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
3137000,omaha,NE,2016,jean stothert,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
3137000,omaha,NE,2017,jean stothert,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
3137000,omaha,NE,2018,jean stothert,R,0.0,1.0,2017.0,elected,harvard_dataverse,R
3137000,omaha,NE,2019,jean stothert,R,0.0,1.0,2017.0,elected,harvard_dataverse,R
3137000,omaha,NE,2020,jean stothert,R,0.0,1.0,2017.0,elected,harvard_dataverse,R
3137000,omaha,NE,2021,jean stothert,R,0.0,1.0,2017.0,elected,harvard_dataverse,R
3137000,omaha,NE,2022,jean stothert,R,0.0,1.0,2021.0,elected,harvard_dataverse,R
3137000,omaha,NE,2023,jean stothert,R,0.0,1.0,2021.0,elected,harvard_dataverse,R
3137000,omaha,NE,2024,jean stothert,R,0.0,1.0,2021.0,elected,harvard_dataverse,R
3137000,omaha,NE,2025,jean stothert,R,0.0,1.0,2021.0,elected,harvard_dataverse,R
3209700,carson,NV,2010,bob crowell,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
3209700,carson,NV,2011,bob crowell,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
3209700,carson,NV,2012,bob crowell,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
3209700,carson,NV,2013,bob crowell,D,1.0,0.0,2012.0,unopposed,harvard_dataverse,D
3209700,carson,NV,2014,bob crowell,D,1.0,0.0,2012.0,unopposed,harvard_dataverse,D
3209700,carson,NV,2015,bob crowell,D,1.0,0.0,2012.0,unopposed,harvard_dataverse,D
3209700,carson,NV,2016,bob crowell,D,1.0,0.0,2012.0,unopposed,harvard_dataverse,D
3209700,carson,NV,2017,bob crowell,D,1.0,0.0,2016.0,elected,harvard_dataverse,D
3209700,carson,NV,2018,bob crowell,D,1.0,0.0,2016.0,elected,harvard_dataverse,D
3209700,carson,NV,2019,bob crowell,D,1.0,0.0,2016.0,elected,harvard_dataverse,D
3209700,carson,NV,2020,bob crowell,D,1.0,0.0,2016.0,elected,harvard_dataverse,D
3209700,carson,NV,2021,lori bagwell,R,0.01,0.99,2020.0,elected,harvard_dataverse,R
3209700,carson,NV,2022,lori bagwell,R,0.01,0.99,2020.0,elected,harvard_dataverse,R
3209700,carson,NV,2023,lori bagwell,R,0.01,0.99,2020.0,elected,harvard_dataverse,R
3209700,carson,NV,2024,lori bagwell,R,0.01,0.99,2020.0,elected,harvard_dataverse,R
3209700,carson,NV,2025,lori bagwell,R,0.01,0.99,2024.0,elected,additional_candidates,R
3231900,henderson,NV,2010,arthur 'andy' hafen,D,0.85,0.15,2009.0,elected,harvard_dataverse,D
3231900,henderson,NV,2011,arthur 'andy' hafen,D,0.85,0.15,2009.0,elected,harvard_dataverse,D
3231900,henderson,NV,2012,arthur 'andy' hafen,D,0.85,0.15,2009.0,elected,harvard_dataverse,D
3231900,henderson,NV,2013,arthur 'andy' hafen,D,0.85,0.15,2009.0,elected,harvard_dataverse,D
3231900,henderson,NV,2014,arthur 'andy' hafen,D,0.85,0.15,2013.0,elected,harvard_dataverse,D
3231900,henderson,NV,2015,arthur 'andy' hafen,D,0.85,0.15,2013.0,elected,harvard_dataverse,D
3231900,henderson,NV,2016,arthur 'andy' hafen,D,0.85,0.15,2013.0,elected,harvard_dataverse,D
3231900,henderson,NV,2017,arthur 'andy' hafen,D,0.85,0.15,2013.0,elected,harvard_dataverse,D
3231900,henderson,NV,2018,debra march,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3231900,henderson,NV,2019,debra march,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3231900,henderson,NV,2020,debra march,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3231900,henderson,NV,2021,debra march,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3231900,henderson,NV,2022,debra march,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3231900,henderson,NV,2023,michelle romero,R,0.1,0.9,2022.0,elected,additional_candidates,R
3231900,henderson,NV,2024,michelle romero,R,0.1,0.9,2022.0,elected,additional_candidates,R
3231900,henderson,NV,2025,michelle romero,R,0.1,0.9,2022.0,elected,additional_candidates,R
3240000,las vegas,NV,2010,oscar goodman,D,0.85,0.15,2007.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2011,oscar goodman,D,0.85,0.15,2007.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2012,carolyn goodman,D,0.94,0.06,2011.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2013,carolyn goodman,D,0.94,0.06,2011.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2014,carolyn goodman,D,0.94,0.06,2011.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2015,carolyn goodman,D,0.94,0.06,2011.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2016,carolyn goodman,D,0.94,0.06,2015.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2017,carolyn goodman,D,0.94,0.06,2015.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2018,carolyn goodman,D,0.94,0.06,2015.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2019,carolyn goodman,D,0.94,0.06,2015.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2020,carolyn goodman,D,0.94,0.06,2019.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2021,carolyn goodman,D,0.94,0.06,2019.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2022,carolyn goodman,D,0.94,0.06,2019.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2023,carolyn goodman,D,0.94,0.06,2019.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2024,carolyn goodman,D,0.94,0.06,2019.0,elected,harvard_dataverse,D
3240000,las vegas,NV,2025,shelley berkley,D,1.0,0.0,2024.0,elected,additional_candidates,D
3251800,north las vegas,NV,2010,shari buck,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
3251800,north las vegas,NV,2011,shari buck,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
3251800,north las vegas,NV,2012,shari buck,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
3251800,north las vegas,NV,2013,shari buck,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
3251800,north las vegas,NV,2014,john lee,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3251800,north las vegas,NV,2015,john lee,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3251800,north las vegas,NV,2016,john lee,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3251800,north las vegas,NV,2017,john lee,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3251800,north las vegas,NV,2018,john lee,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3251800,north las vegas,NV,2019,john lee,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3251800,north las vegas,NV,2020,john lee,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3251800,north las vegas,NV,2021,john lee,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3251800,north las vegas,NV,2022,john lee,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3251800,north las vegas,NV,2023,pamela goynes-brown,D,1.0,0.0,2022.0,elected,additional_candidates,D
3251800,north las vegas,NV,2024,pamela goynes-brown,D,1.0,0.0,2022.0,elected,additional_candidates,D
3251800,north las vegas,NV,2025,pamela goynes-brown,D,1.0,0.0,2022.0,elected,additional_candidates,D
3260600,reno,NV,2010,robert 'bob' cashell,R,0.0,1.0,2006.0,elected,harvard_dataverse,R
3260600,reno,NV,2011,robert 'bob' cashell,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
3260600,reno,NV,2012,robert 'bob' cashell,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
3260600,reno,NV,2013,robert 'bob' cashell,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
3260600,reno,NV,2014,robert 'bob' cashell,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
3260600,reno,NV,2015,hillary schieve,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3260600,reno,NV,2016,hillary schieve,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3260600,reno,NV,2017,hillary schieve,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3260600,reno,NV,2018,hillary schieve,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3260600,reno,NV,2019,hillary schieve,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3260600,reno,NV,2020,hillary schieve,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3260600,reno,NV,2021,hillary schieve,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3260600,reno,NV,2022,hillary schieve,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3260600,reno,NV,2023,hillary schieve,D,1.0,0.0,2022.0,elected,additional_candidates,D
3260600,reno,NV,2024,hillary schieve,D,1.0,0.0,2022.0,elected,additional_candidates,D
3260600,reno,NV,2025,hillary schieve,D,1.0,0.0,2022.0,elected,additional_candidates,D
3268400,sparks,NV,2010,geno r. martini,R,0.0,1.0,2006.0,elected,harvard_dataverse,R
3268400,sparks,NV,2011,geno r. martini,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
3268400,sparks,NV,2012,geno r. martini,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
3268400,sparks,NV,2013,geno r. martini,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
3268400,sparks,NV,2014,geno r. martini,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
3268400,sparks,NV,2015,geno r. martini,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
3268400,sparks,NV,2016,geno r. martini,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
3268400,sparks,NV,2017,geno r. martini,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
3268400,sparks,NV,2018,geno r. martini,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
3268400,sparks,NV,2019,geno r. martini,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
3268400,sparks,NV,2020,geno r. martini,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
3268400,sparks,NV,2021,geno r. martini,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
3268400,sparks,NV,2022,geno r. martini,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
3268400,sparks,NV,2023,ed lawson,R,0.0,1.0,2022.0,elected,additional_candidates,R
3268400,sparks,NV,2024,ed lawson,R,0.0,1.0,2022.0,elected,additional_candidates,R
3268400,sparks,NV,2025,ed lawson,R,0.0,1.0,2022.0,elected,additional_candidates,R
3345140,manchester,NH,2010,theodore 'ted' gatsas,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
3345140,manchester,NH,2011,theodore 'ted' gatsas,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
3345140,manchester,NH,2012,theodore 'ted' gatsas,R,0.0,1.0,2011.0,elected,harvard_dataverse,R
3345140,manchester,NH,2013,theodore 'ted' gatsas,R,0.0,1.0,2011.0,elected,harvard_dataverse,R
3345140,manchester,NH,2014,theodore 'ted' gatsas,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
3345140,manchester,NH,2015,theodore 'ted' gatsas,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
3345140,manchester,NH,2016,theodore 'ted' gatsas,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
3345140,manchester,NH,2017,theodore 'ted' gatsas,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
3345140,manchester,NH,2018,joyce craig,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3345140,manchester,NH,2019,joyce craig,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3345140,manchester,NH,2020,joyce craig,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
3345140,manchester,NH,2021,joyce craig,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
3345140,manchester,NH,2022,joyce craig,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3345140,manchester,NH,2023,joyce craig,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3345140,manchester,NH,2024,jay ruais,R,0.0,1.0,2023.0,elected,additional_candidates,R
3345140,manchester,NH,2025,jay ruais,R,0.0,1.0,2023.0,elected,additional_candidates,R
3350260,nashua,NH,2010,donnalee lozeau,R,1.0,0.0,2007.0,elected,harvard_dataverse,R
3350260,nashua,NH,2011,donnalee lozeau,R,1.0,0.0,2007.0,elected,harvard_dataverse,R
3350260,nashua,NH,2012,donnalee lozeau,R,1.0,0.0,2011.0,unopposed,harvard_dataverse,R
3350260,nashua,NH,2013,donnalee lozeau,R,1.0,0.0,2011.0,unopposed,harvard_dataverse,R
3350260,nashua,NH,2014,donnalee lozeau,R,1.0,0.0,2011.0,unopposed,harvard_dataverse,R
3350260,nashua,NH,2015,donnalee lozeau,R,1.0,0.0,2011.0,unopposed,harvard_dataverse,R
3350260,nashua,NH,2016,james donchess,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
3350260,nashua,NH,2017,james donchess,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
3350260,nashua,NH,2018,james donchess,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
3350260,nashua,NH,2019,james donchess,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
3350260,nashua,NH,2020,james donchess,D,1.0,0.0,2019.0,unopposed,harvard_dataverse,D
3350260,nashua,NH,2021,james donchess,D,1.0,0.0,2019.0,unopposed,harvard_dataverse,D
3350260,nashua,NH,2022,james donchess,D,1.0,0.0,2019.0,unopposed,harvard_dataverse,D
3350260,nashua,NH,2023,james donchess,D,1.0,0.0,2019.0,unopposed,harvard_dataverse,D
3350260,nashua,NH,2024,jim donchess,D,1.0,0.0,2023.0,elected,additional_candidates,D
3350260,nashua,NH,2025,jim donchess,D,1.0,0.0,2023.0,elected,additional_candidates,D
3403580,bayonne,NJ,2010,mark smith,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2011,mark smith,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2012,mark smith,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2013,mark smith,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2014,mark smith,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2015,james davis,D,0.82,0.18,2014.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2016,james davis,D,0.82,0.18,2014.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2017,james davis,D,0.82,0.18,2014.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2018,james davis,D,0.82,0.18,2014.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2019,james davis,D,0.82,0.18,2018.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2020,james davis,D,0.82,0.18,2018.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2021,james davis,D,0.82,0.18,2018.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2022,james davis,D,0.82,0.18,2018.0,elected,harvard_dataverse,D
3403580,bayonne,NJ,2023,james davis,D,0.82,0.18,2022.0,elected,additional_candidates,D
3403580,bayonne,NJ,2024,james davis,D,0.82,0.18,2022.0,elected,additional_candidates,D
3403580,bayonne,NJ,2025,james davis,D,0.82,0.18,2022.0,elected,additional_candidates,D
3410000,camden,NJ,2010,dana redd,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3410000,camden,NJ,2011,dana redd,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3410000,camden,NJ,2012,dana redd,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3410000,camden,NJ,2013,dana redd,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3410000,camden,NJ,2014,dana redd,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3410000,camden,NJ,2015,dana redd,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3410000,camden,NJ,2016,dana redd,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3410000,camden,NJ,2017,dana redd,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3410000,camden,NJ,2018,frank moran,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3410000,camden,NJ,2019,frank moran,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3410000,camden,NJ,2020,frank moran,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3410000,camden,NJ,2021,frank moran,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3410000,camden,NJ,2022,victor carstarphen,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3410000,camden,NJ,2023,victor carstarphen,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3410000,camden,NJ,2024,victor carstarphen,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3410000,camden,NJ,2025,victor carstarphen,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3419390,east orange,NJ,2010,robert bowser,D,1.0,0.0,2009.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2011,robert bowser,D,1.0,0.0,2009.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2012,robert bowser,D,1.0,0.0,2009.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2013,robert bowser,D,1.0,0.0,2009.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2014,lester taylor,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2015,lester taylor,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2016,lester taylor,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2017,lester taylor,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2018,theodore green,D,1.0,0.0,2017.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2019,theodore green,D,1.0,0.0,2017.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2020,theodore green,D,1.0,0.0,2017.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2021,theodore green,D,1.0,0.0,2017.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2022,theodore green,D,1.0,0.0,2021.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2023,theodore green,D,1.0,0.0,2021.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2024,theodore green,D,1.0,0.0,2021.0,unopposed,harvard_dataverse,D
3419390,east orange,NJ,2025,theodore green,D,1.0,0.0,2021.0,unopposed,harvard_dataverse,D
3420260,edison,NJ,2010,antonia 'toni' ricigliano,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3420260,edison,NJ,2011,antonia 'toni' ricigliano,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3420260,edison,NJ,2012,antonia 'toni' ricigliano,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3420260,edison,NJ,2013,antonia 'toni' ricigliano,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3420260,edison,NJ,2014,thomas lankey,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3420260,edison,NJ,2015,thomas lankey,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3420260,edison,NJ,2016,thomas lankey,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3420260,edison,NJ,2017,thomas lankey,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3420260,edison,NJ,2018,thomas lankey,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3420260,edison,NJ,2019,thomas lankey,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3420260,edison,NJ,2020,thomas lankey,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3420260,edison,NJ,2021,thomas lankey,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3420260,edison,NJ,2022,samip 'sam' joshi,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3420260,edison,NJ,2023,samip 'sam' joshi,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3420260,edison,NJ,2024,samip 'sam' joshi,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3420260,edison,NJ,2025,samip 'sam' joshi,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
