year,fips7,city_name,epa_state_insp_rate_npdes,epa_state_response_rate_npdes,epa_state_response_rate_air,epa_state_insp_rate_npdes_norm,epa_state_response_rate_npdes_norm,epa_state_stringency_index
2022,3006550,billings,,0.017094017094017,,0.0,0.0024420024420024,0.0008140008140008
2023,3006550,billings,,0.003003003003003,,0.0,0.0010119708749845,0.0003373236249948
2013,3032800,great falls,,0.0346420323325635,2.6666666666666665,0.0,0.0003627437940582,0.0001209145980194
2014,3032800,great falls,,0.021108179419525,1.3333333333333333,0.0,0.0007538635506973,0.0002512878502324
2015,3032800,great falls,,0.0445026178010471,1.0,0.0,0.0038851491731072,0.001295049724369
2016,3032800,great falls,,0.0117302052785923,0.8,0.0,0.001466275659824,0.0004887585532746
2017,3032800,great falls,,0.0087463556851311,0.3333333333333333,0.0,0.0022154357408247,0.0007384785802749
2018,3032800,great falls,,0.0066445182724252,0.6,0.0,0.0006644518272425,0.0002214839424141
2019,3032800,great falls,,0.003584229390681,,0.0,0.0007964954201513,0.0002654984733837
2020,3032800,great falls,,0.0,,0.0,0.0,0.0
2021,3032800,great falls,,0.0,,0.0,0.0,0.0
2022,3032800,great falls,,0.017094017094017,,0.0,0.0024420024420024,0.0008140008140008
2023,3032800,great falls,,0.003003003003003,,0.0,0.0010119708749845,0.0003373236249948
2013,3050200,missoula,,0.0346420323325635,2.6666666666666665,0.0,0.0003627437940582,0.0001209145980194
2014,3050200,missoula,,0.021108179419525,1.3333333333333333,0.0,0.0007538635506973,0.0002512878502324
2015,3050200,missoula,,0.0445026178010471,1.0,0.0,0.0038851491731072,0.001295049724369
2016,3050200,missoula,,0.0117302052785923,0.8,0.0,0.001466275659824,0.0004887585532746
2017,3050200,missoula,,0.0087463556851311,0.3333333333333333,0.0,0.0022154357408247,0.0007384785802749
2018,3050200,missoula,,0.0066445182724252,0.6,0.0,0.0006644518272425,0.0002214839424141
2019,3050200,missoula,,0.003584229390681,,0.0,0.0007964954201513,0.0002654984733837
2020,3050200,missoula,,0.0,,0.0,0.0,0.0
2021,3050200,missoula,,0.0,,0.0,0.0,0.0
2022,3050200,missoula,,0.017094017094017,,0.0,0.0024420024420024,0.0008140008140008
2023,3050200,missoula,,0.003003003003003,,0.0,0.0010119708749845,0.0003373236249948
2013,3103950,bellevue,,0.0,10.0,0.0,0.0,0.0
2014,3103950,bellevue,,,2.0,0.0,,0.0
2015,3103950,bellevue,,,0.5,0.0,,0.0
2016,3103950,bellevue,,,,0.0,,0.0
2017,3103950,bellevue,,0.5,0.0,0.0,0.1266490765171504,0.0422163588390501
2018,3103950,bellevue,,0.5,,0.0,0.05,0.0166666666666666
2019,3103950,bellevue,,0.5714285714285714,0.0,0.0,0.1269841269841269,0.0423280423280423
2020,3103950,bellevue,,1.2,0.0,0.0,0.24,0.08
2021,3103950,bellevue,,0.1216216216216216,0.0,0.0,0.0135135135135135,0.0045045045045045
2022,3103950,bellevue,,0.0085470085470085,0.0,0.0,0.0012210012210012,0.0004070004070004
2023,3103950,bellevue,,0.0067567567567567,0.0,0.0,0.0022769344687152,0.0007589781562384
2013,3119595,grand island,,0.0,10.0,0.0,0.0,0.0
2014,3119595,grand island,,,2.0,0.0,,0.0
2015,3119595,grand island,,,0.5,0.0,,0.0
2016,3119595,grand island,,,,0.0,,0.0
2017,3119595,grand island,,0.5,0.0,0.0,0.1266490765171504,0.0422163588390501
2018,3119595,grand island,,0.5,,0.0,0.05,0.0166666666666666
2019,3119595,grand island,,0.5714285714285714,0.0,0.0,0.1269841269841269,0.0423280423280423
2020,3119595,grand island,,1.2,0.0,0.0,0.24,0.08
2021,3119595,grand island,,0.1216216216216216,0.0,0.0,0.0135135135135135,0.0045045045045045
2022,3119595,grand island,,0.0085470085470085,0.0,0.0,0.0012210012210012,0.0004070004070004
2023,3119595,grand island,,0.0067567567567567,0.0,0.0,0.0022769344687152,0.0007589781562384
2013,3128000,lincoln,,0.0,10.0,0.0,0.0,0.0
2014,3128000,lincoln,,,2.0,0.0,,0.0
2015,3128000,lincoln,,,0.5,0.0,,0.0
2016,3128000,lincoln,,,,0.0,,0.0
2017,3128000,lincoln,,0.5,0.0,0.0,0.1266490765171504,0.0422163588390501
2018,3128000,lincoln,,0.5,,0.0,0.05,0.0166666666666666
2019,3128000,lincoln,,0.5714285714285714,0.0,0.0,0.1269841269841269,0.0423280423280423
2020,3128000,lincoln,,1.2,0.0,0.0,0.24,0.08
2021,3128000,lincoln,,0.1216216216216216,0.0,0.0,0.0135135135135135,0.0045045045045045
2022,3128000,lincoln,,0.0085470085470085,0.0,0.0,0.0012210012210012,0.0004070004070004
2023,3128000,lincoln,,0.0067567567567567,0.0,0.0,0.0022769344687152,0.0007589781562384
2013,3137000,omaha,,0.0,10.0,0.0,0.0,0.0
2014,3137000,omaha,,,2.0,0.0,,0.0
2015,3137000,omaha,,,0.5,0.0,,0.0
2016,3137000,omaha,,,,0.0,,0.0
2017,3137000,omaha,,0.5,0.0,0.0,0.1266490765171504,0.0422163588390501
2018,3137000,omaha,,0.5,,0.0,0.05,0.0166666666666666
2019,3137000,omaha,,0.5714285714285714,0.0,0.0,0.1269841269841269,0.0423280423280423
2020,3137000,omaha,,1.2,0.0,0.0,0.24,0.08
2021,3137000,omaha,,0.1216216216216216,0.0,0.0,0.0135135135135135,0.0045045045045045
2022,3137000,omaha,,0.0085470085470085,0.0,0.0,0.0012210012210012,0.0004070004070004
2023,3137000,omaha,,0.0067567567567567,0.0,0.0,0.0022769344687152,0.0007589781562384
2013,3209700,carson,,,,0.0,,0.0
2014,3209700,carson,,0.0,0.0,0.0,0.0,0.0
2015,3209700,carson,,,0.0,0.0,,0.0
2016,3209700,carson,,,3.0,0.0,,0.0
2017,3209700,carson,,,0.6666666666666666,0.0,,0.0
2018,3209700,carson,,,0.8571428571428571,0.0,,0.0
2019,3209700,carson,,0.0,8.333333333333334,0.0,0.0,0.0
2020,3209700,carson,,0.0,2.6666666666666665,0.0,0.0,0.0
2021,3209700,carson,,0.0,1.6363636363636365,0.0,0.0,0.0
2022,3209700,carson,,0.0,1.3333333333333333,0.0,0.0,0.0
2023,3209700,carson,,0.0,1.7777777777777777,0.0,0.0,0.0
2013,3231900,henderson,,,,0.0,,0.0
2014,3231900,henderson,,0.0,0.0,0.0,0.0,0.0
2015,3231900,henderson,,,0.0,0.0,,0.0
2016,3231900,henderson,,,3.0,0.0,,0.0
2017,3231900,henderson,,,0.6666666666666666,0.0,,0.0
2018,3231900,henderson,,,0.8571428571428571,0.0,,0.0
2019,3231900,henderson,,0.0,8.333333333333334,0.0,0.0,0.0
2020,3231900,henderson,,0.0,2.6666666666666665,0.0,0.0,0.0
2021,3231900,henderson,,0.0,1.6363636363636365,0.0,0.0,0.0
2022,3231900,henderson,,0.0,1.3333333333333333,0.0,0.0,0.0
2023,3231900,henderson,,0.0,1.7777777777777777,0.0,0.0,0.0
2013,3240000,las vegas,,,,0.0,,0.0
2014,3240000,las vegas,,0.0,0.0,0.0,0.0,0.0
2015,3240000,las vegas,,,0.0,0.0,,0.0
2016,3240000,las vegas,,,3.0,0.0,,0.0
2017,3240000,las vegas,,,0.6666666666666666,0.0,,0.0
2018,3240000,las vegas,,,0.8571428571428571,0.0,,0.0
2019,3240000,las vegas,,0.0,8.333333333333334,0.0,0.0,0.0
2020,3240000,las vegas,,0.0,2.6666666666666665,0.0,0.0,0.0
2021,3240000,las vegas,,0.0,1.6363636363636365,0.0,0.0,0.0
2022,3240000,las vegas,,0.0,1.3333333333333333,0.0,0.0,0.0
2023,3240000,las vegas,,0.0,1.7777777777777777,0.0,0.0,0.0
2013,3251800,north las vegas,,,,0.0,,0.0
2014,3251800,north las vegas,,0.0,0.0,0.0,0.0,0.0
2015,3251800,north las vegas,,,0.0,0.0,,0.0
2016,3251800,north las vegas,,,3.0,0.0,,0.0
2017,3251800,north las vegas,,,0.6666666666666666,0.0,,0.0
2018,3251800,north las vegas,,,0.8571428571428571,0.0,,0.0
2019,3251800,north las vegas,,0.0,8.333333333333334,0.0,0.0,0.0
2020,3251800,north las vegas,,0.0,2.6666666666666665,0.0,0.0,0.0
2021,3251800,north las vegas,,0.0,1.6363636363636365,0.0,0.0,0.0
2022,3251800,north las vegas,,0.0,1.3333333333333333,0.0,0.0,0.0
2023,3251800,north las vegas,,0.0,1.7777777777777777,0.0,0.0,0.0
2013,3260600,reno,,,,0.0,,0.0
2014,3260600,reno,,0.0,0.0,0.0,0.0,0.0
2015,3260600,reno,,,0.0,0.0,,0.0
2016,3260600,reno,,,3.0,0.0,,0.0
2017,3260600,reno,,,0.6666666666666666,0.0,,0.0
2018,3260600,reno,,,0.8571428571428571,0.0,,0.0
2019,3260600,reno,,0.0,8.333333333333334,0.0,0.0,0.0
2020,3260600,reno,,0.0,2.6666666666666665,0.0,0.0,0.0
2021,3260600,reno,,0.0,1.6363636363636365,0.0,0.0,0.0
2022,3260600,reno,,0.0,1.3333333333333333,0.0,0.0,0.0
2023,3260600,reno,,0.0,1.7777777777777777,0.0,0.0,0.0
2013,3268400,sparks,,,,0.0,,0.0
2014,3268400,sparks,,0.0,0.0,0.0,0.0,0.0
2015,3268400,sparks,,,0.0,0.0,,0.0
2016,3268400,sparks,,,3.0,0.0,,0.0
2017,3268400,sparks,,,0.6666666666666666,0.0,,0.0
2018,3268400,sparks,,,0.8571428571428571,0.0,,0.0
2019,3268400,sparks,,0.0,8.333333333333334,0.0,0.0,0.0
2020,3268400,sparks,,0.0,2.6666666666666665,0.0,0.0,0.0
2021,3268400,sparks,,0.0,1.6363636363636365,0.0,0.0,0.0
2022,3268400,sparks,,0.0,1.3333333333333333,0.0,0.0,0.0
2023,3268400,sparks,,0.0,1.7777777777777777,0.0,0.0,0.0
2013,3345140,manchester,,0.0,5.0,0.0,0.0,0.0
2014,3345140,manchester,,0.0,5.0,0.0,0.0,0.0
2015,3345140,manchester,,0.3333333333333333,4.5,0.0,0.0291005291005291,0.009700176366843
2016,3345140,manchester,,,8.0,0.0,,0.0
2017,3345140,manchester,,,8.0,0.0,,0.0
2018,3345140,manchester,,,4.5,0.0,,0.0
2019,3345140,manchester,,0.0,,0.0,0.0,0.0
2020,3345140,manchester,,0.0,2.0,0.0,0.0,0.0
2021,3345140,manchester,,0.0,6.0,0.0,0.0,0.0
2022,3345140,manchester,,0.0,,0.0,0.0,0.0
2023,3345140,manchester,,0.0,4.0,0.0,0.0,0.0
2013,3350260,nashua,,0.0,5.0,0.0,0.0,0.0
2014,3350260,nashua,,0.0,5.0,0.0,0.0,0.0
2015,3350260,nashua,,0.3333333333333333,4.5,0.0,0.0291005291005291,0.009700176366843
2016,3350260,nashua,,,8.0,0.0,,0.0
2017,3350260,nashua,,,8.0,0.0,,0.0
2018,3350260,nashua,,,4.5,0.0,,0.0
2019,3350260,nashua,,0.0,,0.0,0.0,0.0
2020,3350260,nashua,,0.0,2.0,0.0,0.0,0.0
2021,3350260,nashua,,0.0,6.0,0.0,0.0,0.0
2022,3350260,nashua,,0.0,,0.0,0.0,0.0
2023,3350260,nashua,,0.0,4.0,0.0,0.0,0.0
2013,3403580,bayonne,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3403580,bayonne,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3403580,bayonne,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3403580,bayonne,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3403580,bayonne,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3403580,bayonne,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2019,3403580,bayonne,,0.1962025316455696,,0.0,0.0436005625879043,0.0145335208626347
2020,3403580,bayonne,,0.3743842364532019,,0.0,0.0748768472906404,0.0249589490968801
2021,3403580,bayonne,,0.1867704280155642,,0.0,0.0207522697795071,0.0069174232598357
2022,3403580,bayonne,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2023,3403580,bayonne,,0.1649484536082474,,0.0,0.0555853692981217,0.0185284564327072
2013,3410000,camden,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3410000,camden,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3410000,camden,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3410000,camden,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3410000,camden,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3410000,camden,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2019,3410000,camden,,0.1962025316455696,,0.0,0.0436005625879043,0.0145335208626347
2020,3410000,camden,,0.3743842364532019,,0.0,0.0748768472906404,0.0249589490968801
2021,3410000,camden,,0.1867704280155642,,0.0,0.0207522697795071,0.0069174232598357
2022,3410000,camden,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2023,3410000,camden,,0.1649484536082474,,0.0,0.0555853692981217,0.0185284564327072
2013,3419390,east orange,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3419390,east orange,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3419390,east orange,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3419390,east orange,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3419390,east orange,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3419390,east orange,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2019,3419390,east orange,,0.1962025316455696,,0.0,0.0436005625879043,0.0145335208626347
2020,3419390,east orange,,0.3743842364532019,,0.0,0.0748768472906404,0.0249589490968801
2021,3419390,east orange,,0.1867704280155642,,0.0,0.0207522697795071,0.0069174232598357
2022,3419390,east orange,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2023,3419390,east orange,,0.1649484536082474,,0.0,0.0555853692981217,0.0185284564327072
2013,3421000,elizabeth,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3421000,elizabeth,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3421000,elizabeth,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3421000,elizabeth,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3421000,elizabeth,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3421000,elizabeth,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2019,3421000,elizabeth,,0.1962025316455696,,0.0,0.0436005625879043,0.0145335208626347
2020,3421000,elizabeth,,0.3743842364532019,,0.0,0.0748768472906404,0.0249589490968801
2021,3421000,elizabeth,,0.1867704280155642,,0.0,0.0207522697795071,0.0069174232598357
2022,3421000,elizabeth,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2023,3421000,elizabeth,,0.1649484536082474,,0.0,0.0555853692981217,0.0185284564327072
2013,3432250,hoboken,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3432250,hoboken,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3432250,hoboken,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3432250,hoboken,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3432250,hoboken,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3432250,hoboken,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2019,3432250,hoboken,,0.1962025316455696,,0.0,0.0436005625879043,0.0145335208626347
2020,3432250,hoboken,,0.3743842364532019,,0.0,0.0748768472906404,0.0249589490968801
2021,3432250,hoboken,,0.1867704280155642,,0.0,0.0207522697795071,0.0069174232598357
2022,3432250,hoboken,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2023,3432250,hoboken,,0.1649484536082474,,0.0,0.0555853692981217,0.0185284564327072
2013,3436000,jersey city,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3436000,jersey city,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3436000,jersey city,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3436000,jersey city,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3436000,jersey city,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3436000,jersey city,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2019,3436000,jersey city,,0.1962025316455696,,0.0,0.0436005625879043,0.0145335208626347
2020,3436000,jersey city,,0.3743842364532019,,0.0,0.0748768472906404,0.0249589490968801
2021,3436000,jersey city,,0.1867704280155642,,0.0,0.0207522697795071,0.0069174232598357
2022,3436000,jersey city,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2023,3436000,jersey city,,0.1649484536082474,,0.0,0.0555853692981217,0.0185284564327072
2013,3451000,newark,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3451000,newark,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3451000,newark,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3451000,newark,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3451000,newark,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3451000,newark,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2019,3451000,newark,,0.1962025316455696,,0.0,0.0436005625879043,0.0145335208626347
2020,3451000,newark,,0.3743842364532019,,0.0,0.0748768472906404,0.0249589490968801
2021,3451000,newark,,0.1867704280155642,,0.0,0.0207522697795071,0.0069174232598357
2022,3451000,newark,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2023,3451000,newark,,0.1649484536082474,,0.0,0.0555853692981217,0.0185284564327072
2013,3456550,passaic,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3456550,passaic,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3456550,passaic,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3456550,passaic,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3456550,passaic,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3456550,passaic,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2019,3456550,passaic,,0.1962025316455696,,0.0,0.0436005625879043,0.0145335208626347
2020,3456550,passaic,,0.3743842364532019,,0.0,0.0748768472906404,0.0249589490968801
2021,3456550,passaic,,0.1867704280155642,,0.0,0.0207522697795071,0.0069174232598357
2022,3456550,passaic,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2023,3456550,passaic,,0.1649484536082474,,0.0,0.0555853692981217,0.0185284564327072
2013,3457000,paterson,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3457000,paterson,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3457000,paterson,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3457000,paterson,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3457000,paterson,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3457000,paterson,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2019,3457000,paterson,,0.1962025316455696,,0.0,0.0436005625879043,0.0145335208626347
2020,3457000,paterson,,0.3743842364532019,,0.0,0.0748768472906404,0.0249589490968801
2021,3457000,paterson,,0.1867704280155642,,0.0,0.0207522697795071,0.0069174232598357
2022,3457000,paterson,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2023,3457000,paterson,,0.1649484536082474,,0.0,0.0555853692981217,0.0185284564327072
2013,3458200,perth amboy,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3458200,perth amboy,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3458200,perth amboy,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3458200,perth amboy,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3458200,perth amboy,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3458200,perth amboy,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2022,3458200,perth amboy,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2013,3459190,plainfield,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3459190,plainfield,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3459190,plainfield,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3459190,plainfield,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3459190,plainfield,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3459190,plainfield,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2019,3459190,plainfield,,0.1962025316455696,,0.0,0.0436005625879043,0.0145335208626347
2020,3459190,plainfield,,0.3743842364532019,,0.0,0.0748768472906404,0.0249589490968801
2021,3459190,plainfield,,0.1867704280155642,,0.0,0.0207522697795071,0.0069174232598357
2022,3459190,plainfield,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2023,3459190,plainfield,,0.1649484536082474,,0.0,0.0555853692981217,0.0185284564327072
2013,3474000,trenton,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3474000,trenton,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3474000,trenton,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3474000,trenton,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3474000,trenton,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3474000,trenton,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2019,3474000,trenton,,0.1962025316455696,,0.0,0.0436005625879043,0.0145335208626347
2020,3474000,trenton,,0.3743842364532019,,0.0,0.0748768472906404,0.0249589490968801
2021,3474000,trenton,,0.1867704280155642,,0.0,0.0207522697795071,0.0069174232598357
2022,3474000,trenton,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2023,3474000,trenton,,0.1649484536082474,,0.0,0.0555853692981217,0.0185284564327072
2013,3476070,vineland,,0.3181818181818182,14.538461538461538,0.0,0.0033317467872441,0.0011105822624147
2014,3476070,vineland,,0.5769230769230769,26.75,0.0,0.0206043956043956,0.0068681318681318
2015,3476070,vineland,,0.5666666666666667,,0.0,0.0494708994708994,0.0164902998236331
2016,3476070,vineland,,0.1632653061224489,,0.0,0.0204081632653061,0.0068027210884353
2017,3476070,vineland,,0.3404255319148936,50.5,0.0,0.0862291584797619,0.0287430528265873
2018,3476070,vineland,,0.2938775510204082,,0.0,0.0293877551020408,0.0097959183673469
2019,3476070,vineland,,0.1962025316455696,,0.0,0.0436005625879043,0.0145335208626347
2020,3476070,vineland,,0.3743842364532019,,0.0,0.0748768472906404,0.0249589490968801
2021,3476070,vineland,,0.1867704280155642,,0.0,0.0207522697795071,0.0069174232598357
2022,3476070,vineland,,0.2647058823529412,,0.0,0.0378151260504201,0.0126050420168067
2023,3476070,vineland,,0.1649484536082474,,0.0,0.0555853692981217,0.0185284564327072
2013,3502000,albuquerque,,0.0,10.666666666666666,0.0,0.0,0.0
2014,3502000,albuquerque,,0.0,5.666666666666667,0.0,0.0,0.0
2015,3502000,albuquerque,,0.0,5.142857142857143,0.0,0.0,0.0
2016,3502000,albuquerque,,0.0,28.0,0.0,0.0,0.0
2017,3502000,albuquerque,,0.0,9.5,0.0,0.0,0.0
2018,3502000,albuquerque,,0.0,17.0,0.0,0.0,0.0
2019,3502000,albuquerque,,0.0,1.0,0.0,0.0,0.0
2020,3502000,albuquerque,,0.0,3.0,0.0,0.0,0.0
2021,3502000,albuquerque,,0.0,0.5,0.0,0.0,0.0
2022,3502000,albuquerque,,0.0,0.6,0.0,0.0,0.0
2023,3502000,albuquerque,,0.0,4.5,0.0,0.0,0.0
2013,3539380,las cruces,,0.0,10.666666666666666,0.0,0.0,0.0
2014,3539380,las cruces,,0.0,5.666666666666667,0.0,0.0,0.0
2015,3539380,las cruces,,0.0,5.142857142857143,0.0,0.0,0.0
2016,3539380,las cruces,,0.0,28.0,0.0,0.0,0.0
2017,3539380,las cruces,,0.0,9.5,0.0,0.0,0.0
2018,3539380,las cruces,,0.0,17.0,0.0,0.0,0.0
2019,3539380,las cruces,,0.0,1.0,0.0,0.0,0.0
2020,3539380,las cruces,,0.0,3.0,0.0,0.0,0.0
2021,3539380,las cruces,,0.0,0.5,0.0,0.0,0.0
2022,3539380,las cruces,,0.0,0.6,0.0,0.0,0.0
2023,3539380,las cruces,,0.0,4.5,0.0,0.0,0.0
2013,3563460,rio rancho,,0.0,10.666666666666666,0.0,0.0,0.0
2014,3563460,rio rancho,,0.0,5.666666666666667,0.0,0.0,0.0
2015,3563460,rio rancho,,0.0,5.142857142857143,0.0,0.0,0.0
2016,3563460,rio rancho,,0.0,28.0,0.0,0.0,0.0
2017,3563460,rio rancho,,0.0,9.5,0.0,0.0,0.0
2018,3563460,rio rancho,,0.0,17.0,0.0,0.0,0.0
2019,3563460,rio rancho,,0.0,1.0,0.0,0.0,0.0
2020,3563460,rio rancho,,0.0,3.0,0.0,0.0,0.0
2021,3563460,rio rancho,,0.0,0.5,0.0,0.0,0.0
2022,3563460,rio rancho,,0.0,0.6,0.0,0.0,0.0
2023,3563460,rio rancho,,0.0,4.5,0.0,0.0,0.0
2013,3570500,santa fe,,0.0,10.666666666666666,0.0,0.0,0.0
2014,3570500,santa fe,,0.0,5.666666666666667,0.0,0.0,0.0
2015,3570500,santa fe,,0.0,5.142857142857143,0.0,0.0,0.0
2016,3570500,santa fe,,0.0,28.0,0.0,0.0,0.0
2017,3570500,santa fe,,0.0,9.5,0.0,0.0,0.0
2018,3570500,santa fe,,0.0,17.0,0.0,0.0,0.0
2019,3570500,santa fe,,0.0,1.0,0.0,0.0,0.0
2020,3570500,santa fe,,0.0,3.0,0.0,0.0,0.0
2021,3570500,santa fe,,0.0,0.5,0.0,0.0,0.0
2022,3570500,santa fe,,0.0,0.6,0.0,0.0,0.0
2023,3570500,santa fe,,0.0,4.5,0.0,0.0,0.0
2013,3601000,albany,,8.117647058823529,3.769230769230769,0.0,0.0850015398829689,0.0283338466276562
2014,3601000,albany,,6.310344827586207,5.5,0.0,0.2253694581280788,0.0751231527093596
2015,3601000,albany,,4.02,5.0,0.0,0.3509523809523809,0.1169841269841269
2016,3601000,albany,,1.671875,3.125,0.0,0.208984375,0.0696614583333333
2017,3601000,albany,,1.449612403100775,4.8,0.0,0.3671841443210407,0.1225873836539747
2018,3601000,albany,,1.0961538461538465,5.2,0.0,0.1096153846153846,0.0365384615384615
2019,3601000,albany,,1.06282722513089,7.5,0.0,0.2361838278068644,0.0787279426022881
2020,3601000,albany,,1.5980392156862746,,0.0,0.3196078431372549,0.1081719395324592
2021,3601000,albany,,0.9928057553956836,2.25,0.0,0.1103117505995203,0.0367705835331734
2022,3601000,albany,,1.476510067114094,5.333333333333333,0.0,0.2109300095877277,0.0703100031959092
2023,3601000,albany,,1.509090909090909,7.5,0.0,0.5085429638854296,0.1695143212951432
2013,3611000,buffalo,,8.117647058823529,3.769230769230769,0.0,0.0850015398829689,0.0283338466276562
