fips7,year,gravity_city_peer_all,gravity_city_peer_self,gravity_county_all,gravity_county_self,gravity_special_all,gravity_special_self,gravity_all_all,gravity_all_self
2507000,2016,0.017281194877667657,0.0,3.2030395093828425e-05,3.2030395093828425e-05,0.0,0.0,10.420197274015926,7.910340765433455
2507000,2017,0.017281194877667657,0.0,4.857915820095268e-05,3.2030395093828425e-05,0.0,0.0,13.289571134996976,10.77926490387524
2507000,2018,0.017285916767181317,0.0,0.0001862790524507607,3.2030395093828425e-05,0.0,0.0,16.1685378779908,13.657285361471104
2507000,2019,0.2983184951456927,8.43305385781527e-05,0.0003966421194927888,3.2030395093828425e-05,0.0,0.0,18.633000010623633,15.83683860236969
2507000,2020,0.29972185429568904,0.0013963128477537594,0.000649797370583941,5.045067020421543e-05,0.0004819580374118086,0.0004819580374118086,20.91634744512258,18.11490535360267
2507000,2021,0.3042962876569618,0.005537735931593215,0.000883983954030381,0.000280237371876087,0.0015199949688860174,0.0015199949688860174,22.612791983917056,19.80875125750712
2507000,2022,0.6568188483141949,0.008069486788378386,0.0021560846926111862,0.0014652211736707937,0.0020019530062978263,0.0020019530062978263,27.825449568207265,24.66848614509112
2507000,2023,0.8467326461587864,0.19676567981153323,0.002326264252011611,0.0016354007330712187,0.0024839110437096345,0.0024839110437096345,32.55730120842017,28.411715970528455
2507000,2024,0.8468389867810877,0.19676567981153323,0.002326264252011611,0.0016354007330712187,0.0032470112696116648,0.0032470112696116648,35.52785477466299,31.381354874318056
2507000,2025,0.8509934375296642,0.2009201305601099,0.0024987483093890797,0.0016354007330712187,0.004050274665298012,0.004050274665298012,35.54208639693299,31.392852990275692
3611000,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3611000,2014,0.0,0.0,0.0001715648051156301,0.0,0.0,0.0,0.0006919706186009668,0.0
3611000,2015,4.522706930515547e-06,4.522706930515547e-06,0.0002808566568127897,1.339264696916299e-05,0.0,0.0,0.0012814430079895842,0.00018946531861509548
3611000,2016,0.0003239288046531485,0.0001376873508743355,0.0002808566568127897,1.339264696916299e-05,0.0,0.0,0.00251555612955229,0.0008036859748248045
3611000,2017,0.0006084069629173496,0.0004221655091385367,0.0003026183383605586,1.339264696916299e-05,0.0,0.0,0.004841279826701283,0.002463758499035576
3611000,2018,0.000626648494089062,0.0004312109229995678,0.0004091009473948629,1.339264696916299e-05,0.0,0.0,0.007587008323356183,0.004609243508980262
3611000,2019,0.0007737973142682349,0.0005783597431787407,0.0006383167270677537,9.414660275956286e-05,0.0,0.0,0.009702127141502422,0.005913036356470473
3611000,2020,0.006265839047620069,0.006070401476530574,0.0007651525699394655,0.00010391065046619148,0.0,0.0,0.017658427066819003,0.01276724226593999
3611000,2021,0.012184446340909294,0.011879001812473226,0.0008916674032190743,0.00020859255942676293,0.00011376083180847165,0.00011376083180847165,0.02738620687125646,0.02050684007725045
3611000,2022,0.013918343745462898,0.013612899217026832,0.001590346135800108,0.0007851961367139452,0.00034652551203386006,0.00034652551203386006,0.033221704200080436,0.02529533975588897
3611000,2023,0.0146744216793735,0.014225286741163775,0.0018589870420880976,0.0008410354212927562,0.00034652551203386006,0.00034652551203386006,0.03774532595948473,0.028091921690313774
3611000,2024,0.014685555411081894,0.014225286741163776,0.0018979072210292196,0.0008799556002338783,0.00034652551203386006,0.00034652551203386006,0.04084511099139705,0.030048885566728314
3611000,2025,0.015074482917651106,0.01432973608946879,0.002059338456385417,0.0009613639273935387,0.00034652551203386006,0.00034652551203386006,0.04415818276048905,0.03150327796378247
1714000,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714000,2014,0.0,0.0,0.00534398798398127,0.0,0.0,0.0,0.006358502765656172,0.0
1714000,2015,0.001380012486827872,0.0,0.005473565765707504,0.0,0.0,0.0,0.008155294962435724,0.00010262083605512421
1714000,2016,0.0023964332824783904,0.0010103663786136577,0.007353504400853316,0.0,0.0,0.0,0.012815097584795144,0.0018415506610254212
1714000,2017,0.003880171859829069,0.0014097439131741172,0.007919254855416993,0.0,0.0,0.0,0.01803971386565618,0.0038157461359411816
1714000,2018,0.003891303280534974,0.0014097439131741172,0.007934588557272144,0.0,0.0,0.0,0.020458432217866352,0.00420060228391579
1714000,2019,0.004229867575962962,0.001742742498249153,0.007934588557272144,0.0,0.0,0.0,0.02223697006657379,0.00486027757567887
1714000,2020,0.0053910011960951465,0.0026667481603806073,0.007960544221485438,0.0,0.0,0.0,0.8962217892433908,0.008378661752484822
1714000,2021,0.014006918161375016,0.011276633674011946,0.008698770317437082,0.000700937766521462,0.0,0.0,0.9097320233806802,0.019604526877971047
1714000,2022,0.03230798141043641,0.028835779756959952,0.01166839929713583,0.003639854926104733,0.00010274817263050813,8.682951170160647e-05,0.9345401554736237,0.042551968569653285
1714000,2023,0.0747020275106488,0.03581844549855512,0.01170300684942022,0.003639854926104733,0.00027186163598703585,0.00024002431412923253,0.9806513414425496,0.05130794078374795
1714000,2024,0.07875147247525456,0.03883666060001836,0.01173165416260619,0.003639854926104733,0.00027186163598703585,0.00024002431412923253,0.9883932723770307,0.055205912314780656
1714000,2025,0.08042130066074439,0.04041642466108516,0.013058706890755726,0.003639854926104733,0.004518396144841115,0.004486558822983312,1.1280554268124874,0.06212854205927594
613392,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613392,2014,2.757774174227204e-05,0.0,0.0,0.0,0.0,0.0,2.757774174227204e-05,0.0
613392,2015,2.757774174227204e-05,0.0,0.0,0.0,0.0,0.0,2.757774174227204e-05,0.0
613392,2016,0.0005791325765877128,0.0005515548348454407,0.0,0.0,0.0,0.0,0.0006728224513536603,0.0006452447096113882
