CUSIP,Issuer_Name,Issue_Date,primary_prospectus,bloomberg_self_reported_green,bloomberg_industry,federally_compelled,state_compelled_substantive,state_legal_compelled,voter_compelled,n_state_compulsion_hits,kw_calgreen,kw_title_24,kw_energy_code,kw_leed_required,kw_energy_star,kw_ashrae,kw_sb_32,kw_ab_32,kw_cap_and_trade,kw_state_ghg_target,kw_rps,kw_renewable_mandate,kw_clean_energy_mandate,kw_executive_order,kw_state_statute,kw_state_law_required,kw_voter_approved,kw_measure_prop,kw_rate_covenant,kw_seismic_retrofit,kw_unsafe_building,kw_required_by_law,kw_statutory_mandate
119732AP0,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,Yes,Water/Sewer,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,8,0,0,2,0
051595CD6,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,Yes,Water/Sewer,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,1,0
051595BT2,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,Yes,Water/Sewer,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,1,0
051595CG9,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,Yes,Water/Sewer,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,1,0
287605GB9,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,Yes,Water/Sewer,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0
44420RBQ2,Hudson Yards Infrastructure Corp,2021-10-27,P11539380-P11189325-P11606560,Yes,Payment in Lieu of Taxes,0,1,1,1,36,0,0,0,26,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
44420RBL3,Hudson Yards Infrastructure Corp,2021-10-27,P11539380-P11189325-P11606560,Yes,Payment in Lieu of Taxes,0,1,1,1,36,0,0,0,26,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
44420RCC2,Hudson Yards Infrastructure Corp,2021-10-27,P11539380-P11189325-P11606560,Yes,Payment in Lieu of Taxes,0,1,1,1,36,0,0,0,26,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
44420RBU3,Hudson Yards Infrastructure Corp,2021-10-27,P11539380-P11189325-P11606560,Yes,Payment in Lieu of Taxes,0,1,1,1,36,0,0,0,26,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
44420RBS8,Hudson Yards Infrastructure Corp,2021-10-27,P11539380-P11189325-P11606560,Yes,Payment in Lieu of Taxes,0,1,1,1,36,0,0,0,26,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
513793BD0,Lancaster Power Authority,2021-10-12,P11533832-P11185464-P11602414,--,Appropriation,0,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,73,0,0,0,0,0
691879GB0,Oxnard Financing Authority,2021-03-03,P31413978-P31099449-P31509204,Yes,Water/Sewer,0,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,50,15,0,0,0,0
60242MEJ8,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,Yes,Water/Sewer,0,0,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,7,0,0,6,0
60242MEN9,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,Yes,Water/Sewer,0,0,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,7,0,0,6,0
797686FD9,San Francisco Municipal Transportation Agency,2021-03-11,P21441975-P21119462-P21530771,Yes,Public Transportation,0,1,0,1,266,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,23,239,0,0,0,0,0
79768HFW3,San Francisco City & County Public Utilities Commission Wastewater Revenue,2021-11-30,P21519443-P21175017-P21591296,Yes,Water/Sewer,0,0,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,56,23,0,0,0,0
873519PS5,City of Tacoma WA Electric System Revenue,2021-09-14,P11528735-P21155952-P21570195,Yes,Public Power,0,1,0,1,22,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,2,14,0,0,0,0
79771KBJ4,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,Yes,Public Power,0,1,0,1,82,0,0,0,0,0,0,3,5,7,0,18,1,0,0,2,0,4,36,6,0,0,0,0
79771KBP0,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,Yes,Public Power,0,1,0,1,82,0,0,0,0,0,0,3,5,7,0,18,1,0,0,2,0,4,36,6,0,0,0,0
79772EDZ9,City & County of San Francisco CA Community Facilities District No 2014-1,2021-11-03,P21502980-P21162007-P21576850,Yes,Mello-Roos,0,1,0,1,186,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,17,164,0,0,0,0,0
79771KBK1,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,Yes,Public Power,0,1,0,1,82,0,0,0,0,0,0,3,5,7,0,18,1,0,0,2,0,4,36,6,0,0,0,0
79771KBH8,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,Yes,Public Power,0,1,0,1,82,0,0,0,0,0,0,3,5,7,0,18,1,0,0,2,0,4,36,6,0,0,0,0
97951QBM8,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,Yes,Water/Sewer,0,0,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57,5,0,0,0,0
988522AK4,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,Yes,Water/Sewer,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0
988522AS7,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,Yes,Water/Sewer,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0
988522AM0,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,Yes,Water/Sewer,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0
988522AU2,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,Yes,Water/Sewer,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0
988522AG3,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,Yes,Water/Sewer,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0
119732AB1,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,Yes,Water/Sewer,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,8,0,0,2,0
119732AC9,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,Yes,Water/Sewer,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,8,0,0,2,0
119732AA3,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,Yes,Water/Sewer,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,8,0,0,2,0
094615AA9,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094725MM7,City of Bloomington IN Sewage Works Revenue,2021-12-21,P21520597-P21175877-P21592245,Yes,Water/Sewer,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0
094615AD3,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AB7,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094725ML9,City of Bloomington IN Sewage Works Revenue,2021-12-21,P21520597-P21175877-P21592245,Yes,Water/Sewer,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0
094615AE1,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AC5,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
287605FJ3,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,Yes,Water/Sewer,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0
287605FL8,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,Yes,Water/Sewer,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0
287605FN4,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,Yes,Water/Sewer,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0
287605FK0,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,Yes,Water/Sewer,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0
287605FP9,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,Yes,Water/Sewer,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0
287605FQ7,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,Yes,Water/Sewer,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0
287605FM6,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,Yes,Water/Sewer,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0
044074EC2,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
793071UD1,City of St Paul MN Sewer Revenue,2021-09-15,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071UE9,City of St Paul MN Sewer Revenue,2021-09-15,P11698661-P11306161-P11737312,Yes,Water/Sewer,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,1,0
793071UC3,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,Yes,Water/Sewer,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,0,0,0,0
60242MEG4,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,Yes,Water/Sewer,0,0,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,7,0,0,6,0
60242MEH2,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,Yes,Water/Sewer,0,0,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,7,0,0,6,0
051595BS4,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,Yes,Water/Sewer,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,1,0
051595BR6,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,Yes,Water/Sewer,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,1,0
051595BQ8,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,Yes,Water/Sewer,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,1,0
044074EA6,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074EB4,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
513793AR0,Lancaster Power Authority,2021-10-12,P11533832-P11185464-P11602414,--,Appropriation,0,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,73,0,0,0,0,0
513793AP4,Lancaster Power Authority,2021-10-12,P11533832-P11185464-P11602414,--,Appropriation,0,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,73,0,0,0,0,0
513793AS8,Lancaster Power Authority,2021-10-12,P11533832-P11185464-P11602414,--,Appropriation,0,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,73,0,0,0,0,0
513793AQ2,Lancaster Power Authority,2021-10-12,P11533832-P11185464-P11602414,--,Appropriation,0,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,73,0,0,0,0,0
691879FY1,Oxnard Financing Authority,2021-03-03,P31413978-P31099449-P31509204,Yes,Water/Sewer,0,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,50,15,0,0,0,0
691879FZ8,Oxnard Financing Authority,2021-03-03,P31413978-P31099449-P31509204,Yes,Water/Sewer,0,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,50,15,0,0,0,0
691879FX3,Oxnard Financing Authority,2021-03-03,P31413978-P31099449-P31509204,Yes,Water/Sewer,0,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,50,15,0,0,0,0
875143BB4,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,Yes,Special Assessment,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0
875143BA6,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,Yes,Special Assessment,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0
875143AZ2,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,Yes,Special Assessment,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0
97951QBB2,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,Yes,Water/Sewer,0,0,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57,5,0,0,0,0
97951QBC0,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,Yes,Water/Sewer,0,0,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57,5,0,0,0,0
97951QBD8,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,Yes,Water/Sewer,0,0,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57,5,0,0,0,0
79771KAZ9,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,Yes,Public Power,0,1,0,1,82,0,0,0,0,0,0,3,5,7,0,18,1,0,0,2,0,4,36,6,0,0,0,0
79772EDQ9,City & County of San Francisco CA Community Facilities District No 2014-1,2021-11-03,P21502980-P21162007-P21576850,Yes,Mello-Roos,0,1,0,1,186,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,17,164,0,0,0,0,0
691879GA2,Oxnard Financing Authority,2021-03-03,P31413978-P31099449-P31509204,Yes,Water/Sewer,0,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,50,15,0,0,0,0
79772EDP1,City & County of San Francisco CA Community Facilities District No 2014-1,2021-11-03,P21502980-P21162007-P21576850,Yes,Mello-Roos,0,1,0,1,186,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,17,164,0,0,0,0,0
79772EDR7,City & County of San Francisco CA Community Facilities District No 2014-1,2021-11-03,P21502980-P21162007-P21576850,Yes,Mello-Roos,0,1,0,1,186,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,17,164,0,0,0,0,0
988522AC2,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,Yes,Water/Sewer,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0
988522AA6,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,Yes,Water/Sewer,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0
988522AB4,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,Yes,Water/Sewer,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0
919259BT7,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,Yes,Water/Sewer,0,0,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,66,10,0,0,0,0
919259BU4,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,Yes,Water/Sewer,0,0,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,66,10,0,0,0,0
919259BV2,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,Yes,Water/Sewer,0,0,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,66,10,0,0,0,0
094725MS4,City of Bloomington IN Sewage Works Revenue,2021-12-21,P21520597-P21175877-P21592245,Yes,Water/Sewer,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0
094725MV7,City of Bloomington IN Sewage Works Revenue,2021-12-21,P21520597-P21175877-P21592245,Yes,Water/Sewer,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0
119732AE5,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,Yes,Water/Sewer,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,8,0,0,2,0
119732AJ4,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,Yes,Water/Sewer,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,8,0,0,2,0
119732AF2,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,Yes,Water/Sewer,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,8,0,0,2,0
119732AG0,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,Yes,Water/Sewer,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,8,0,0,2,0
094615AJ0,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AP6,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AT8,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AU5,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094725MP0,City of Bloomington IN Sewage Works Revenue,2021-12-21,P21520597-P21175877-P21592245,Yes,Water/Sewer,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0
094725MU9,City of Bloomington IN Sewage Works Revenue,2021-12-21,P21520597-P21175877-P21592245,Yes,Water/Sewer,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0
094725MQ8,City of Bloomington IN Sewage Works Revenue,2021-12-21,P21520597-P21175877-P21592245,Yes,Water/Sewer,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0
094725MT2,City of Bloomington IN Sewage Works Revenue,2021-12-21,P21520597-P21175877-P21592245,Yes,Water/Sewer,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0
094725MW5,City of Bloomington IN Sewage Works Revenue,2021-12-21,P21520597-P21175877-P21592245,Yes,Water/Sewer,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0
094725MR6,City of Bloomington IN Sewage Works Revenue,2021-12-21,P21520597-P21175877-P21592245,Yes,Water/Sewer,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0
094615AG6,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AV3,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AX9,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AY7,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AZ4,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AH4,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AK7,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AN1,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AQ4,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AR2,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AS0,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
094615AW1,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,--,Appropriation,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
044074ED0,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074EE8,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074EF5,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074EG3,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074EH1,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074EJ7,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074EK4,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074EL2,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074EM0,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074EN8,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074EP3,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074EQ1,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074ER9,City of Asheville NC Water System Revenue,2021-09-30,P11530517-P11183208-P11600029,Yes,Water/Sewer,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,31,0,0,1,0
044074ES7,City of Asheville NC Water System Revenue,2021-09-30,EA714162-EA560759-EA956890,Yes,Water/Sewer,0,0,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26,0,0,1,0
